,,Ag,Al,Au,Cu,Ni,Pb,Sn,Steel,Zn
2001-2014,34,-1.12672220751908,-1.2517459327275824,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.3677315147788922,-1.926975552143587,-1.4138317089097223
2001-2014,35,-1.12672220751908,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.3677315147788922,-1.926975552143587,-1.4138317089097223
2001-2014,36,-1.2591793659454091,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.3677315147788922,-1.926975552143587,-1.4138317089097223
2001-2014,37,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,38,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,39,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,40,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.764262295309256,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,41,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,42,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-1.926975552143587,-1.4138317089097223
2001-2014,43,-1.430232957163316,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,44,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,45,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,46,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,47,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0223533555343562,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,48,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0403512643322197,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,49,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0403512643322197,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,50,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0403512643322197,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,51,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0403512643322197,-1.777465892167848,-1.4065964445602557,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,52,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.0403512643322197,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,53,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.4742593791776295,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-1.4138317089097223
2001-2014,54,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,55,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,56,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,57,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,58,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,59,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,60,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,61,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,62,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,63,-1.529303819394908,-1.4741897222914202,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,64,-1.529303819394908,-1.9116984162079864,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,65,-1.529303819394908,-1.9116984162079864,-2.155349901907079,-1.6749587520267302,-1.777465892167848,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,66,-1.529303819394908,-1.9116984162079864,-2.155349901907079,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,67,-1.529303819394908,-1.9116984162079864,-2.155349901907079,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,68,-1.529303819394908,-1.9116984162079864,-2.155349901907079,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,69,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,70,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,71,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,72,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,73,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,74,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,75,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,76,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,77,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,78,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,79,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,80,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,81,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,82,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,83,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.8208609448338005,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,84,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,85,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,86,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.5560425503278468,-2.012118630834783,-2.016449957700277
2001-2014,87,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,88,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,89,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,90,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,91,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,92,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,93,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,94,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,95,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,96,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,97,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,98,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,99,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,100,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,101,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,102,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,103,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,104,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,105,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,106,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,107,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,108,-1.529303819394908,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,109,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,110,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,111,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,112,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,113,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,114,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,115,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,116,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,117,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,118,-1.8838725212950809,-1.9116984162079864,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,119,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,120,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,121,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,122,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,123,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6749587520267302,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,124,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,125,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,126,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,127,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,128,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,129,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,130,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,131,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,132,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,133,-1.8838725212950809,-2.0263675278351343,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,134,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,135,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,136,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,137,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,138,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,139,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,140,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,141,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,142,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,143,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,144,-1.8838725212950809,-2.0397581640111584,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,145,-1.8838725212950809,-2.2630778135651783,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,146,-1.8838725212950809,-2.2630778135651783,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,147,-1.8838725212950809,-2.2630778135651783,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,148,-1.8838725212950809,-2.2630778135651783,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,149,-1.8838725212950809,-2.4309677699430003,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,150,-1.8838725212950809,-2.4309677699430003,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,151,-1.8838725212950809,-2.4309677699430003,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,152,-1.8838725212950809,-2.4309677699430003,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,153,-1.8838725212950809,-2.4309677699430003,-2.2037516307655025,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,154,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,155,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,156,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,157,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,158,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,159,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,160,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,161,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,162,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,163,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,164,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,165,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,166,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,167,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,168,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,169,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,170,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,171,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,172,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,173,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,174,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,175,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,176,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,177,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,178,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,179,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
2001-2014,180,-1.8838725212950809,-2.4309677699430003,-2.557489037413468,-1.6868839616723532,-1.9818211584232432,-1.4697802067872354,-1.6604588920075485,-2.012118630834783,-2.016449957700277
