,,,Actual,Predicted,Commodity
1097,Zinc,46,88.0,83.28821169493929,Zinc
1097,Zinc,5,88.0,83.28821169493929,Zinc
1097,Zinc,27,88.0,83.28821169493929,Zinc
1097,Zinc,8,88.0,83.28821169493929,Zinc
1097,Zinc,22,88.0,83.28821169493929,Zinc
1097,Zinc,25,,,Zinc
1097,Zinc,41,,,Zinc
1097,Zinc,44,,,Zinc
1097,Zinc,30,,,Zinc
1097,Zinc,28,,,Zinc
1097,Zinc,47,,,Zinc
1097,Zinc,6,,,Zinc
1097,Zinc,18,,,Zinc
1097,Zinc,1,,,Zinc
1097,Zinc,39,,,Zinc
1097,Zinc,31,,,Zinc
1097,Zinc,11,,,Zinc
1097,Zinc,2,,,Zinc
1097,Zinc,19,,,Zinc
1097,Zinc,48,,,Zinc
1097,Zinc,29,,,Zinc
1097,Zinc,20,,,Zinc
1097,Zinc,16,,,Zinc
693,Zinc,10,,,Zinc
693,Zinc,35,,,Zinc
693,Zinc,3,,,Zinc
693,Zinc,42,,,Zinc
693,Zinc,23,,,Zinc
693,Zinc,14,,,Zinc
693,Zinc,32,,,Zinc
693,Zinc,13,,,Zinc
693,Zinc,38,,,Zinc
693,Zinc,9,,,Zinc
693,Zinc,17,,,Zinc
693,Zinc,43,,,Zinc
693,Zinc,37,,,Zinc
693,Zinc,26,,,Zinc
693,Zinc,15,,,Zinc
693,Zinc,40,,,Zinc
693,Zinc,12,,,Zinc
693,Zinc,36,,,Zinc
693,Zinc,49,,,Zinc
693,Zinc,4,,,Zinc
693,Zinc,45,,,Zinc
693,Zinc,24,,,Zinc
693,Zinc,0,,,Zinc
693,Zinc,7,,,Zinc
693,Zinc,34,,,Zinc
693,Zinc,21,91.0,81.15987322403362,Zinc
693,Zinc,33,90.800003,82.48877661293015,Zinc
693,Zinc,46,80.0,81.86248325072403,Zinc
693,Zinc,5,80.0,83.28821169493929,Zinc
693,Zinc,27,80.0,83.28821169493929,Zinc
693,Zinc,8,80.0,83.28821169493929,Zinc
693,Zinc,22,80.0,83.28821169493929,Zinc
693,Zinc,25,,,Zinc
693,Zinc,41,,,Zinc
693,Zinc,44,,,Zinc
693,Zinc,30,,,Zinc
693,Zinc,28,,,Zinc
693,Zinc,47,,,Zinc
693,Zinc,6,,,Zinc
693,Zinc,18,,,Zinc
693,Zinc,1,,,Zinc
693,Zinc,39,,,Zinc
693,Zinc,31,,,Zinc
693,Zinc,11,,,Zinc
693,Zinc,2,,,Zinc
693,Zinc,19,,,Zinc
693,Zinc,48,,,Zinc
693,Zinc,29,,,Zinc
693,Zinc,20,,,Zinc
693,Zinc,16,,,Zinc
551,Lead,10,,,Lead
551,Lead,35,,,Lead
551,Lead,3,,,Lead
551,Lead,42,,,Lead
551,Lead,23,,,Lead
551,Lead,14,,,Lead
551,Lead,32,,,Lead
551,Lead,13,,,Lead
551,Lead,38,,,Lead
551,Lead,9,,,Lead
551,Lead,17,,,Lead
551,Lead,43,,,Lead
551,Lead,37,,,Lead
551,Lead,26,,,Lead
551,Lead,15,,,Lead
551,Lead,40,,,Lead
551,Lead,12,,,Lead
551,Lead,36,,,Lead
551,Lead,49,,,Lead
551,Lead,4,,,Lead
551,Lead,45,,,Lead
551,Lead,24,,,Lead
551,Lead,0,,,Lead
551,Lead,7,,,Lead
551,Lead,34,,,Lead
551,Lead,21,,73.1193793476791,Lead
551,Lead,33,,,Lead
551,Lead,46,,,Lead
551,Lead,5,,,Lead
551,Lead,27,,,Lead
551,Lead,8,,,Lead
551,Lead,22,,,Lead
551,Lead,25,,,Lead
551,Lead,41,,,Lead
551,Lead,44,,,Lead
551,Lead,30,,,Lead
551,Lead,28,,,Lead
551,Lead,47,,,Lead
551,Lead,6,,,Lead
551,Lead,18,,,Lead
551,Lead,1,,,Lead
551,Lead,39,,,Lead
551,Lead,31,,,Lead
551,Lead,11,,,Lead
551,Lead,2,,,Lead
551,Lead,19,,,Lead
551,Lead,48,,,Lead
551,Lead,29,,,Lead
551,Lead,20,,,Lead
551,Lead,16,,,Lead
974,Zinc,10,,,Zinc
974,Zinc,35,,,Zinc
974,Zinc,3,,,Zinc
974,Zinc,42,,,Zinc
974,Zinc,23,,,Zinc
974,Zinc,14,,,Zinc
974,Zinc,32,,,Zinc
974,Zinc,13,,,Zinc
974,Zinc,38,,,Zinc
974,Zinc,9,,,Zinc
974,Zinc,17,,,Zinc
974,Zinc,43,,,Zinc
974,Zinc,37,,,Zinc
974,Zinc,26,,,Zinc
974,Zinc,15,,,Zinc
974,Zinc,40,,,Zinc
974,Zinc,12,,,Zinc
974,Zinc,36,,,Zinc
974,Zinc,49,,,Zinc
974,Zinc,4,,,Zinc
974,Zinc,45,,,Zinc
974,Zinc,24,,,Zinc
974,Zinc,0,,,Zinc
974,Zinc,7,,,Zinc
974,Zinc,34,,,Zinc
974,Zinc,21,90.0,83.2738951900322,Zinc
974,Zinc,33,90.0,84.90936006708925,Zinc
974,Zinc,46,90.017418,88.8228209602025,Zinc
974,Zinc,5,90.017418,88.8228209602025,Zinc
974,Zinc,27,90.017418,88.8228209602025,Zinc
974,Zinc,8,90.017418,88.8228209602025,Zinc
974,Zinc,22,90.017418,88.8228209602025,Zinc
974,Zinc,25,,,Zinc
974,Zinc,41,,,Zinc
974,Zinc,44,,,Zinc
974,Zinc,30,,,Zinc
974,Zinc,28,,,Zinc
974,Zinc,47,,,Zinc
974,Zinc,6,,,Zinc
974,Zinc,18,,,Zinc
974,Zinc,1,,,Zinc
974,Zinc,39,,,Zinc
974,Zinc,31,,,Zinc
974,Zinc,11,,,Zinc
974,Zinc,2,,,Zinc
974,Zinc,19,,,Zinc
974,Zinc,48,,,Zinc
974,Zinc,29,,,Zinc
974,Zinc,20,,,Zinc
974,Zinc,16,,,Zinc
1015,Zinc,10,,,Zinc
1015,Zinc,35,,,Zinc
1015,Zinc,3,,,Zinc
1015,Zinc,42,,,Zinc
1015,Zinc,23,,,Zinc
1015,Zinc,14,,,Zinc
1015,Zinc,32,,,Zinc
1015,Zinc,13,,,Zinc
1015,Zinc,38,,,Zinc
1015,Zinc,9,,,Zinc
1015,Zinc,17,,,Zinc
1015,Zinc,43,,,Zinc
1015,Zinc,37,,,Zinc
1015,Zinc,26,,,Zinc
1015,Zinc,15,,,Zinc
1015,Zinc,40,,,Zinc
1015,Zinc,12,,,Zinc
1015,Zinc,36,,,Zinc
1015,Zinc,49,,,Zinc
1015,Zinc,4,,,Zinc
1015,Zinc,45,,,Zinc
1015,Zinc,24,,,Zinc
1015,Zinc,0,,,Zinc
1015,Zinc,7,,,Zinc
1015,Zinc,34,,,Zinc
1015,Zinc,21,90.0,81.94910437011177,Zinc
1015,Zinc,33,,,Zinc
1015,Zinc,46,,,Zinc
1015,Zinc,5,,,Zinc
1015,Zinc,27,,,Zinc
1015,Zinc,8,,,Zinc
1015,Zinc,22,,,Zinc
1015,Zinc,25,,,Zinc
1015,Zinc,41,,,Zinc
1015,Zinc,44,,,Zinc
1015,Zinc,30,,,Zinc
1015,Zinc,28,,,Zinc
1015,Zinc,47,,,Zinc
1015,Zinc,6,,,Zinc
1015,Zinc,18,,,Zinc
1015,Zinc,1,,,Zinc
1015,Zinc,39,,,Zinc
1015,Zinc,31,,,Zinc
1015,Zinc,11,,,Zinc
1015,Zinc,2,,,Zinc
1015,Zinc,19,,,Zinc
1015,Zinc,48,,,Zinc
1015,Zinc,29,,,Zinc
1015,Zinc,20,,,Zinc
1015,Zinc,16,,,Zinc
489,Zinc,10,,,Zinc
489,Zinc,35,,,Zinc
489,Zinc,3,,,Zinc
489,Zinc,42,,,Zinc
489,Zinc,23,,,Zinc
489,Zinc,14,,,Zinc
489,Zinc,32,,,Zinc
489,Zinc,13,,,Zinc
489,Zinc,38,,,Zinc
489,Zinc,9,,,Zinc
489,Zinc,17,,,Zinc
489,Zinc,43,,,Zinc
489,Zinc,37,,,Zinc
489,Zinc,26,,,Zinc
489,Zinc,15,,,Zinc
489,Zinc,40,,,Zinc
489,Zinc,12,,,Zinc
489,Zinc,36,,,Zinc
489,Zinc,49,,,Zinc
489,Zinc,4,,,Zinc
489,Zinc,45,,,Zinc
489,Zinc,24,,,Zinc
489,Zinc,0,,,Zinc
489,Zinc,7,,,Zinc
489,Zinc,34,,,Zinc
489,Zinc,21,96.0,85.91616647976647,Zinc
489,Zinc,33,96.0,88.34453900020281,Zinc
489,Zinc,46,96.009537,86.6053620993221,Zinc
489,Zinc,5,96.009537,86.6053620993221,Zinc
489,Zinc,27,96.009537,86.6053620993221,Zinc
489,Zinc,8,96.009537,86.6053620993221,Zinc
489,Zinc,22,96.009537,86.6053620993221,Zinc
489,Zinc,25,,,Zinc
489,Zinc,41,,,Zinc
489,Zinc,44,,,Zinc
489,Zinc,30,,,Zinc
489,Zinc,28,,,Zinc
489,Zinc,47,,,Zinc
489,Zinc,6,,,Zinc
489,Zinc,18,,,Zinc
489,Zinc,1,,,Zinc
489,Zinc,39,,,Zinc
489,Zinc,31,,,Zinc
489,Zinc,11,,,Zinc
489,Zinc,2,,,Zinc
489,Zinc,19,,,Zinc
489,Zinc,48,,,Zinc
489,Zinc,29,,,Zinc
489,Zinc,20,,,Zinc
489,Zinc,16,,,Zinc
45,Zinc,10,,,Zinc
45,Zinc,35,,,Zinc
45,Zinc,3,,,Zinc
45,Zinc,42,,,Zinc
45,Zinc,23,,,Zinc
45,Zinc,14,,,Zinc
45,Zinc,32,,,Zinc
45,Zinc,13,,,Zinc
45,Zinc,38,,,Zinc
45,Zinc,9,,,Zinc
45,Zinc,17,,,Zinc
45,Zinc,43,,,Zinc
45,Zinc,37,,,Zinc
45,Zinc,26,,,Zinc
45,Zinc,15,,,Zinc
45,Zinc,40,,,Zinc
45,Zinc,12,,,Zinc
45,Zinc,36,,,Zinc
45,Zinc,49,,,Zinc
45,Zinc,4,,,Zinc
45,Zinc,45,,,Zinc
45,Zinc,24,,,Zinc
45,Zinc,0,,,Zinc
45,Zinc,7,,,Zinc
45,Zinc,34,,,Zinc
45,Zinc,21,88.0,88.69594802310209,Zinc
45,Zinc,33,90.0,90.15168046429072,Zinc
45,Zinc,46,90.038498,89.96682229409507,Zinc
45,Zinc,5,90.038498,89.96682229409507,Zinc
45,Zinc,27,90.038498,89.96682229409507,Zinc
45,Zinc,8,90.038498,89.96682229409507,Zinc
45,Zinc,22,90.038498,89.96682229409507,Zinc
45,Zinc,25,,,Zinc
45,Zinc,41,,,Zinc
45,Zinc,44,,,Zinc
45,Zinc,30,,,Zinc
45,Zinc,28,,,Zinc
45,Zinc,47,,,Zinc
45,Zinc,6,,,Zinc
45,Zinc,18,,,Zinc
45,Zinc,1,,,Zinc
45,Zinc,39,,,Zinc
45,Zinc,31,,,Zinc
45,Zinc,11,,,Zinc
45,Zinc,2,,,Zinc
45,Zinc,19,,,Zinc
45,Zinc,48,,,Zinc
45,Zinc,29,,,Zinc
45,Zinc,20,,,Zinc
45,Zinc,16,,,Zinc
1003,Zinc,10,,,Zinc
1003,Zinc,35,,,Zinc
1003,Zinc,3,,,Zinc
1003,Zinc,42,,,Zinc
1003,Zinc,23,,,Zinc
1003,Zinc,14,,,Zinc
1003,Zinc,32,,,Zinc
1003,Zinc,13,,,Zinc
1003,Zinc,38,,,Zinc
1003,Zinc,9,,,Zinc
1003,Zinc,17,,,Zinc
1003,Zinc,43,,,Zinc
1003,Zinc,37,,,Zinc
1003,Zinc,26,,,Zinc
1003,Zinc,15,,,Zinc
1003,Zinc,40,,,Zinc
1003,Zinc,12,,,Zinc
1003,Zinc,36,,,Zinc
1003,Zinc,49,,,Zinc
1003,Zinc,4,,,Zinc
1003,Zinc,45,,,Zinc
1003,Zinc,24,,,Zinc
1003,Zinc,0,,,Zinc
1003,Zinc,7,,,Zinc
1003,Zinc,34,,,Zinc
1003,Zinc,21,90.0,84.86083760917924,Zinc
1003,Zinc,33,90.0,86.13277832185359,Zinc
1003,Zinc,46,90.0,84.39409259165456,Zinc
1003,Zinc,5,90.0,86.06162103495024,Zinc
1003,Zinc,27,90.0,86.06162103495024,Zinc
1003,Zinc,8,90.0,86.06162103495024,Zinc
1003,Zinc,22,90.0,86.06162103495024,Zinc
1003,Zinc,25,,,Zinc
1003,Zinc,41,,,Zinc
1003,Zinc,44,,,Zinc
1003,Zinc,30,,,Zinc
1003,Zinc,28,,,Zinc
1003,Zinc,47,,,Zinc
1003,Zinc,6,,,Zinc
1003,Zinc,18,,,Zinc
1003,Zinc,1,,,Zinc
1003,Zinc,39,,,Zinc
1003,Zinc,31,,,Zinc
1003,Zinc,11,,,Zinc
1003,Zinc,2,,,Zinc
1003,Zinc,19,,,Zinc
1003,Zinc,48,,,Zinc
1003,Zinc,29,,,Zinc
1003,Zinc,20,,,Zinc
1003,Zinc,16,,,Zinc
758,Zinc,10,,,Zinc
758,Zinc,35,,,Zinc
758,Zinc,3,,,Zinc
758,Zinc,42,,,Zinc
758,Zinc,23,,,Zinc
758,Zinc,14,,,Zinc
758,Zinc,32,,,Zinc
758,Zinc,13,,,Zinc
758,Zinc,38,,,Zinc
758,Zinc,9,,,Zinc
758,Zinc,17,,,Zinc
758,Zinc,43,,,Zinc
758,Zinc,37,,,Zinc
758,Zinc,26,,,Zinc
758,Zinc,15,,,Zinc
758,Zinc,40,,,Zinc
758,Zinc,12,,,Zinc
758,Zinc,36,,,Zinc
758,Zinc,49,,,Zinc
758,Zinc,4,,,Zinc
758,Zinc,45,,,Zinc
758,Zinc,24,,,Zinc
758,Zinc,0,,,Zinc
758,Zinc,7,,,Zinc
758,Zinc,34,,,Zinc
758,Zinc,21,87.0,94.45664362932763,Zinc
758,Zinc,33,90.0,85.4532758319191,Zinc
758,Zinc,46,89.979164,83.49167016124804,Zinc
758,Zinc,5,89.979164,83.49167016124804,Zinc
758,Zinc,27,89.979164,83.49167016124804,Zinc
758,Zinc,8,89.979164,83.49167016124804,Zinc
758,Zinc,22,89.979164,83.49167016124804,Zinc
758,Zinc,25,,,Zinc
758,Zinc,41,,,Zinc
758,Zinc,44,,,Zinc
758,Zinc,30,,,Zinc
758,Zinc,28,,,Zinc
758,Zinc,47,,,Zinc
758,Zinc,6,,,Zinc
758,Zinc,18,,,Zinc
758,Zinc,1,,,Zinc
758,Zinc,39,,,Zinc
758,Zinc,31,,,Zinc
758,Zinc,11,,,Zinc
758,Zinc,2,,,Zinc
758,Zinc,19,,,Zinc
758,Zinc,48,,,Zinc
758,Zinc,29,,,Zinc
758,Zinc,20,,,Zinc
758,Zinc,16,,,Zinc
823,Zinc,10,,,Zinc
823,Zinc,35,,,Zinc
823,Zinc,3,,,Zinc
823,Zinc,42,,,Zinc
823,Zinc,23,,,Zinc
823,Zinc,14,,,Zinc
823,Zinc,32,,,Zinc
823,Zinc,13,,,Zinc
823,Zinc,38,,,Zinc
823,Zinc,9,,,Zinc
823,Zinc,17,,,Zinc
823,Zinc,43,,,Zinc
823,Zinc,37,,,Zinc
823,Zinc,26,,,Zinc
823,Zinc,15,,,Zinc
823,Zinc,40,,,Zinc
823,Zinc,12,,,Zinc
823,Zinc,36,,,Zinc
823,Zinc,49,,,Zinc
823,Zinc,4,,,Zinc
823,Zinc,45,,,Zinc
823,Zinc,24,,,Zinc
823,Zinc,0,,,Zinc
823,Zinc,7,,,Zinc
823,Zinc,34,,,Zinc
823,Zinc,21,90.0,85.60319434151181,Zinc
823,Zinc,33,,,Zinc
823,Zinc,46,90.0,87.85040689523403,Zinc
823,Zinc,5,90.0,87.82927241683318,Zinc
823,Zinc,27,90.0,87.82927241683318,Zinc
823,Zinc,8,90.0,87.82927241683318,Zinc
823,Zinc,22,90.0,87.82927241683318,Zinc
823,Zinc,25,,,Zinc
823,Zinc,41,,,Zinc
823,Zinc,44,,,Zinc
823,Zinc,30,,,Zinc
823,Zinc,28,,,Zinc
823,Zinc,47,,,Zinc
823,Zinc,6,,,Zinc
823,Zinc,18,,,Zinc
823,Zinc,1,,,Zinc
823,Zinc,39,,,Zinc
823,Zinc,31,,,Zinc
823,Zinc,11,,,Zinc
823,Zinc,2,,,Zinc
823,Zinc,19,,,Zinc
823,Zinc,48,,,Zinc
823,Zinc,29,,,Zinc
823,Zinc,20,,,Zinc
823,Zinc,16,,,Zinc
486,Zinc,10,,,Zinc
486,Zinc,35,,,Zinc
486,Zinc,3,,,Zinc
486,Zinc,42,,,Zinc
486,Zinc,23,,,Zinc
486,Zinc,14,,,Zinc
486,Zinc,32,,,Zinc
486,Zinc,13,,,Zinc
486,Zinc,38,,,Zinc
486,Zinc,9,,,Zinc
486,Zinc,17,,,Zinc
486,Zinc,43,,,Zinc
486,Zinc,37,,,Zinc
486,Zinc,26,,,Zinc
486,Zinc,15,,,Zinc
486,Zinc,40,,,Zinc
486,Zinc,12,,,Zinc
486,Zinc,36,,,Zinc
486,Zinc,49,,,Zinc
486,Zinc,4,,,Zinc
486,Zinc,45,,,Zinc
486,Zinc,24,,,Zinc
486,Zinc,0,,,Zinc
486,Zinc,7,,,Zinc
486,Zinc,34,,,Zinc
486,Zinc,21,86.0,80.16216242511577,Zinc
486,Zinc,33,86.0,86.77131730546925,Zinc
486,Zinc,46,86.0,82.92979619637238,Zinc
486,Zinc,5,86.0,82.92979619637238,Zinc
486,Zinc,27,86.0,82.92979619637238,Zinc
486,Zinc,8,86.0,82.92979619637238,Zinc
486,Zinc,22,86.0,82.92979619637238,Zinc
486,Zinc,25,,,Zinc
486,Zinc,41,,,Zinc
486,Zinc,44,,,Zinc
486,Zinc,30,,,Zinc
486,Zinc,28,,,Zinc
486,Zinc,47,,,Zinc
486,Zinc,6,,,Zinc
486,Zinc,18,,,Zinc
486,Zinc,1,,,Zinc
486,Zinc,39,,,Zinc
486,Zinc,31,,,Zinc
486,Zinc,11,,,Zinc
486,Zinc,2,,,Zinc
486,Zinc,19,,,Zinc
486,Zinc,48,,,Zinc
486,Zinc,29,,,Zinc
486,Zinc,20,,,Zinc
486,Zinc,16,,,Zinc
587,Zinc,10,,,Zinc
587,Zinc,35,,,Zinc
587,Zinc,3,,,Zinc
587,Zinc,42,,,Zinc
587,Zinc,23,,,Zinc
587,Zinc,14,,,Zinc
587,Zinc,32,,,Zinc
587,Zinc,13,,,Zinc
587,Zinc,38,,,Zinc
587,Zinc,9,,,Zinc
587,Zinc,17,,,Zinc
587,Zinc,43,,,Zinc
587,Zinc,37,,,Zinc
587,Zinc,26,,,Zinc
587,Zinc,15,,,Zinc
587,Zinc,40,,,Zinc
587,Zinc,12,,,Zinc
587,Zinc,36,,,Zinc
587,Zinc,49,,,Zinc
587,Zinc,4,,,Zinc
587,Zinc,45,,,Zinc
587,Zinc,24,,,Zinc
587,Zinc,0,,,Zinc
587,Zinc,7,,,Zinc
587,Zinc,34,,,Zinc
587,Zinc,21,90.0,85.40881880976197,Zinc
587,Zinc,33,90.0,86.33508851130452,Zinc
587,Zinc,46,88.0,84.67881005582431,Zinc
587,Zinc,5,88.0,84.67881005582431,Zinc
587,Zinc,27,88.0,84.67881005582431,Zinc
587,Zinc,8,88.0,84.67881005582431,Zinc
587,Zinc,22,88.0,84.67881005582431,Zinc
587,Zinc,25,88.0,84.67881005582431,Zinc
587,Zinc,41,88.0,84.67881005582431,Zinc
587,Zinc,44,88.0,84.67881005582431,Zinc
587,Zinc,30,88.0,84.67881005582431,Zinc
587,Zinc,28,88.0,84.67881005582431,Zinc
587,Zinc,47,88.0,84.67881005582431,Zinc
587,Zinc,6,88.0,84.67881005582431,Zinc
587,Zinc,18,88.0,84.67881005582431,Zinc
587,Zinc,1,88.0,84.67881005582431,Zinc
587,Zinc,39,88.0,84.67881005582431,Zinc
587,Zinc,31,88.0,84.67881005582431,Zinc
587,Zinc,11,88.0,84.67881005582431,Zinc
587,Zinc,2,88.0,84.67881005582431,Zinc
587,Zinc,19,88.0,84.67881005582431,Zinc
587,Zinc,48,88.0,84.67881005582431,Zinc
587,Zinc,29,88.0,84.67881005582431,Zinc
587,Zinc,20,88.0,84.67881005582431,Zinc
587,Zinc,16,88.0,84.67881005582431,Zinc
508,Lead,10,,,Lead
508,Lead,35,,,Lead
508,Lead,3,,,Lead
508,Lead,42,,,Lead
508,Lead,23,,,Lead
508,Lead,14,,,Lead
508,Lead,32,,,Lead
508,Lead,13,,,Lead
508,Lead,38,,,Lead
508,Lead,9,,,Lead
508,Lead,17,,,Lead
508,Lead,43,,,Lead
508,Lead,37,,,Lead
508,Lead,26,,,Lead
508,Lead,15,,,Lead
508,Lead,40,,,Lead
508,Lead,12,,,Lead
508,Lead,36,,,Lead
508,Lead,49,,,Lead
508,Lead,4,,,Lead
508,Lead,45,,,Lead
508,Lead,24,,,Lead
508,Lead,0,,,Lead
508,Lead,7,,,Lead
508,Lead,34,,,Lead
508,Lead,21,,77.82479190025373,Lead
508,Lead,33,,78.52652883575702,Lead
508,Lead,46,,79.47471312465612,Lead
508,Lead,5,,79.47471312465612,Lead
508,Lead,27,,79.47471312465612,Lead
508,Lead,8,,79.47471312465612,Lead
508,Lead,22,,79.47471312465612,Lead
508,Lead,25,,,Lead
508,Lead,41,,,Lead
508,Lead,44,,,Lead
508,Lead,30,,,Lead
508,Lead,28,,,Lead
508,Lead,47,,,Lead
508,Lead,6,,,Lead
508,Lead,18,,,Lead
508,Lead,1,,,Lead
508,Lead,39,,,Lead
508,Lead,31,,,Lead
508,Lead,11,,,Lead
508,Lead,2,,,Lead
508,Lead,19,,,Lead
508,Lead,48,,,Lead
508,Lead,29,,,Lead
508,Lead,20,,,Lead
508,Lead,16,,,Lead
302,Zinc,10,,,Zinc
302,Zinc,35,,,Zinc
302,Zinc,3,,,Zinc
302,Zinc,42,,,Zinc
302,Zinc,23,,,Zinc
302,Zinc,14,,,Zinc
302,Zinc,32,,,Zinc
302,Zinc,13,,,Zinc
302,Zinc,38,,,Zinc
302,Zinc,9,,,Zinc
302,Zinc,17,,,Zinc
302,Zinc,43,,,Zinc
302,Zinc,37,,,Zinc
302,Zinc,26,,,Zinc
302,Zinc,15,,,Zinc
302,Zinc,40,,,Zinc
302,Zinc,12,,,Zinc
302,Zinc,36,,,Zinc
302,Zinc,49,,,Zinc
302,Zinc,4,,,Zinc
302,Zinc,45,,,Zinc
302,Zinc,24,,,Zinc
302,Zinc,0,,,Zinc
302,Zinc,7,,,Zinc
302,Zinc,34,,,Zinc
302,Zinc,21,91.5,83.58866171941548,Zinc
302,Zinc,33,91.5,85.29077219489683,Zinc
302,Zinc,46,91.5,87.82927241683318,Zinc
302,Zinc,5,90.0,85.29766307590265,Zinc
302,Zinc,27,90.0,85.29766307590265,Zinc
302,Zinc,8,90.0,85.29766307590265,Zinc
302,Zinc,22,90.0,85.29766307590265,Zinc
302,Zinc,25,,,Zinc
302,Zinc,41,,,Zinc
302,Zinc,44,,,Zinc
302,Zinc,30,,,Zinc
302,Zinc,28,,,Zinc
302,Zinc,47,,,Zinc
302,Zinc,6,,,Zinc
302,Zinc,18,,,Zinc
302,Zinc,1,,,Zinc
302,Zinc,39,,,Zinc
302,Zinc,31,,,Zinc
302,Zinc,11,,,Zinc
302,Zinc,2,,,Zinc
302,Zinc,19,,,Zinc
302,Zinc,48,,,Zinc
302,Zinc,29,,,Zinc
302,Zinc,20,,,Zinc
302,Zinc,16,,,Zinc
813,Zinc,10,,,Zinc
813,Zinc,35,,,Zinc
813,Zinc,3,,,Zinc
813,Zinc,42,,,Zinc
813,Zinc,23,,,Zinc
813,Zinc,14,,,Zinc
813,Zinc,32,,,Zinc
813,Zinc,13,,,Zinc
813,Zinc,38,,,Zinc
813,Zinc,9,,,Zinc
813,Zinc,17,,,Zinc
813,Zinc,43,,,Zinc
813,Zinc,37,,,Zinc
813,Zinc,26,,,Zinc
813,Zinc,15,,,Zinc
813,Zinc,40,,,Zinc
813,Zinc,12,,,Zinc
813,Zinc,36,,,Zinc
813,Zinc,49,,,Zinc
813,Zinc,4,,,Zinc
813,Zinc,45,,,Zinc
813,Zinc,24,,,Zinc
813,Zinc,0,,,Zinc
813,Zinc,7,,,Zinc
813,Zinc,34,,,Zinc
813,Zinc,21,78.0,90.14425439435695,Zinc
813,Zinc,33,78.0,93.05056263282219,Zinc
813,Zinc,46,,,Zinc
813,Zinc,5,,,Zinc
813,Zinc,27,,,Zinc
813,Zinc,8,,,Zinc
813,Zinc,22,,,Zinc
813,Zinc,25,,,Zinc
813,Zinc,41,,,Zinc
813,Zinc,44,,,Zinc
813,Zinc,30,,,Zinc
813,Zinc,28,,,Zinc
813,Zinc,47,,,Zinc
813,Zinc,6,,,Zinc
813,Zinc,18,,,Zinc
813,Zinc,1,,,Zinc
813,Zinc,39,,,Zinc
813,Zinc,31,,,Zinc
813,Zinc,11,,,Zinc
813,Zinc,2,,,Zinc
813,Zinc,19,,,Zinc
813,Zinc,48,,,Zinc
813,Zinc,29,,,Zinc
813,Zinc,20,,,Zinc
813,Zinc,16,,,Zinc
281,Zinc,10,,,Zinc
281,Zinc,35,,,Zinc
281,Zinc,3,,,Zinc
281,Zinc,42,,,Zinc
281,Zinc,23,,,Zinc
281,Zinc,14,,,Zinc
281,Zinc,32,,,Zinc
281,Zinc,13,,,Zinc
281,Zinc,38,,,Zinc
281,Zinc,9,,,Zinc
281,Zinc,17,,,Zinc
281,Zinc,43,,,Zinc
281,Zinc,37,,,Zinc
281,Zinc,26,,,Zinc
281,Zinc,15,,,Zinc
281,Zinc,40,,,Zinc
281,Zinc,12,,,Zinc
281,Zinc,36,,,Zinc
281,Zinc,49,,,Zinc
281,Zinc,4,,,Zinc
281,Zinc,45,,,Zinc
281,Zinc,24,,,Zinc
281,Zinc,0,,,Zinc
281,Zinc,7,,,Zinc
281,Zinc,34,,,Zinc
281,Zinc,21,88.0,85.39472020349844,Zinc
281,Zinc,33,,,Zinc
281,Zinc,46,,,Zinc
281,Zinc,5,,,Zinc
281,Zinc,27,,,Zinc
281,Zinc,8,,,Zinc
281,Zinc,22,,,Zinc
281,Zinc,25,,,Zinc
281,Zinc,41,,,Zinc
281,Zinc,44,,,Zinc
281,Zinc,30,,,Zinc
281,Zinc,28,,,Zinc
281,Zinc,47,,,Zinc
281,Zinc,6,,,Zinc
281,Zinc,18,,,Zinc
281,Zinc,1,,,Zinc
281,Zinc,39,,,Zinc
281,Zinc,31,,,Zinc
281,Zinc,11,,,Zinc
281,Zinc,2,,,Zinc
281,Zinc,19,,,Zinc
281,Zinc,48,,,Zinc
281,Zinc,29,,,Zinc
281,Zinc,20,,,Zinc
281,Zinc,16,,,Zinc
76,Lead,10,,,Lead
76,Lead,35,,,Lead
76,Lead,3,,,Lead
76,Lead,42,,,Lead
76,Lead,23,,,Lead
76,Lead,14,,,Lead
76,Lead,32,,,Lead
76,Lead,13,,,Lead
76,Lead,38,,,Lead
76,Lead,9,,,Lead
76,Lead,17,,,Lead
76,Lead,43,,,Lead
76,Lead,37,,,Lead
76,Lead,26,,,Lead
76,Lead,15,,,Lead
76,Lead,40,,,Lead
76,Lead,12,,,Lead
76,Lead,36,,,Lead
76,Lead,49,,,Lead
76,Lead,4,,,Lead
76,Lead,45,,,Lead
76,Lead,24,,,Lead
76,Lead,0,,,Lead
76,Lead,7,,,Lead
76,Lead,34,,,Lead
76,Lead,21,88.0,79.71756353770652,Lead
76,Lead,33,90.0,77.43353767008274,Lead
76,Lead,46,70.0,78.7683285870416,Lead
76,Lead,5,90.0,78.7683285870416,Lead
76,Lead,27,90.0,78.7683285870416,Lead
76,Lead,8,90.0,78.7683285870416,Lead
76,Lead,22,90.0,78.7683285870416,Lead
76,Lead,25,,,Lead
76,Lead,41,,,Lead
76,Lead,44,,,Lead
76,Lead,30,,,Lead
76,Lead,28,,,Lead
76,Lead,47,,,Lead
76,Lead,6,,,Lead
76,Lead,18,,,Lead
76,Lead,1,,,Lead
