,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Mine production
Steel,1212,-0.00016481409446197838,-0.0006890134643152567,0.03688305651006109,0.010826705964783261,-0.0058789733865898365,-0.008933738463277498,-0.059709892547821976,-0.00041320234587402,0.0007914258960428966,0.0015287896659541985,0.0021804250303751513,-0.00332230393355966,-0.027028550784100287,0.0008276516707262068,0.0001129565359760337,0.002269824904151328,-0.001080748922742336,-0.008622034279828912,0.0016162228759764475,0.004373361059706319,0.008001187909221889,0.006974044274638311,-0.015729058780538974,0.0034536872509084208,-0.03329289940535886,0.06340827272555873,0.025880667875923986,0.0023254966953175043,0.01673441116352459,0.5330509017618613,0.3359630771031421,0.10655939818124242,0.1965202585105487,0.006172944697649485,0.044432938779613414,0.014167170648013124,0.04559903257948798,0.11717856633770202,0.05655777407394796,0.0
Steel,505,-0.00020996184832441965,-0.0010422207401389395,0.05163334160417689,0.017845294295066625,0.0010010340281240233,0.00430979390059147,-0.04566564021937069,-0.0012267871945939788,0.000311868665026304,0.0019673847141034096,0.0013196062032018567,0.011371170240946825,0.0012142156330355366,0.0007253617355379332,0.0001145697380916452,-0.0044452874874889095,0.0006022493833794986,0.001290518007312029,-0.000828592964635884,0.003459018071017057,-0.005055331286903172,0.19708693147270492,-0.010863203278904509,0.0011433438645075194,0.012125195927224596,0.06347552142282112,0.022433530308076526,0.00243691489001917,0.011116170902325992,0.4996769777631186,0.3117275921900364,0.10703013317103362,0.18908831215281433,0.004766787231752952,0.03927298089201176,0.015058896868389881,0.04669476796084464,0.12384012064143739,0.06016889104408536,0.0
Cu,859,-0.0031775036730444977,-0.0006793269987130983,0.057523667341568906,-0.03431521254276078,-0.0008483536359162416,0.03085059199824141,0.04977170464738548,0.002864457881598958,-0.00012571895818611924,-0.0026210774641478676,0.0026540392326699575,0.011151111297080787,0.014302619711324073,-0.0002770276648804744,-0.004409532301936194,0.0003112885381769813,0.0005275709011455187,-0.0007396439539785914,-0.009541706070174807,0.001183655392843519,0.00808220192759958,0.12120364202244167,-0.0027077148565327783,0.0018023280786070492,-0.008450433596429302,0.040430868547421506,0.01239436892152832,0.015302099530904873,0.05991597600103984,0.04764987238253908,-0.043411710913598,0.04201897097032889,0.11111132099221606,0.005285342081028551,-0.013420493283142177,-0.0044063268465930954,0.033109538041487085,0.09526408931135763,0.047238395352763134,0.0
Ni,96,-0.00015406388038768527,-0.0015597453602272675,0.03832442277905156,-0.06587858575516262,-0.0031249051160282633,-0.04316041656086346,0.030633243399074583,-8.176773528562939e-05,0.0008658408074347341,0.0009742196672844106,0.0009632165649769399,0.0050180815607021815,0.003789148466091021,0.0004406265082060919,-0.002685974924786475,0.000317308474158399,-0.0008221276952465378,-0.0061238219369125066,0.00010685138316922466,-0.0001589075142722764,-0.017190704521674715,0.12570872227722166,0.004480034055040327,0.0011567474485976285,-0.030597049943152495,0.03933723874345084,0.00699806611731829,-0.03132991859530001,-0.05349925981464691,-0.026649848809939074,-0.06718623308537003,0.029075505201405363,-0.10082585252439356,-0.017736617757406932,0.0098277719513233,-0.0061407345452701,0.02772455290679484,0.09151721214757748,0.0453451505575833,0.0
Ni,1076,-0.00385731253976534,-0.001559896348795342,0.04183743925466706,-0.0026553326057631903,-0.0021876512620264874,-0.11263988092849363,0.03142874590455375,0.0013962538355228608,-0.002385676204230841,0.0005774155601679184,0.00044472168947074024,0.0033943034556602296,0.003565340748416989,-0.0004289029717976356,0.0030306012536144944,-0.0016590603232341419,0.0008993158124211651,0.0007282202074227454,-0.00033706826709473976,-0.005957222283499155,0.012359887338411688,-0.014740890923401655,0.0039932820173338305,-0.0014633474135488161,-0.013331681713977606,0.0453713123865699,0.00942591648171712,-0.025017433967138954,-0.04710763466681909,-0.004714066890267966,-0.06028946026818656,0.031678188984851564,-0.09258791477285816,-0.008904862114103717,0.010599136273368623,-0.00596169382497345,0.030132092862888343,0.08960328941104198,0.04469802279976576,0.0
Ni,382,0.0002808803857385848,-0.0014529252202797433,0.04010676852494371,-0.08548936930412707,-0.002896064176639339,-0.03470617908806657,0.026926577269131894,0.000765158175138469,0.0010845661207629282,-0.002666199449562219,0.0018717426484322745,-0.013604112978764201,0.00411953072200652,-0.001995527887955519,0.0013892869353120047,0.00016613777701435158,0.002356250417477725,-0.0011545706388370425,-0.0006085756911472451,0.004035874967994859,0.0017739071802266213,0.1429218249252036,0.0027977778065299114,0.0002171901090780601,0.01676225783197882,0.040247815501725945,0.006409887072629222,-0.030538950153608687,-0.05021224101491802,-0.028439224648449057,-0.069189017116178,0.029714464212192464,-0.10294629349583705,-0.016498040663217906,0.00885565485108915,-0.00584101849477488,0.026553646812560193,0.0943452065080676,0.04627948420419343,0.0
Cu,390,-1.4159788963091711e-05,-0.0007620380067554612,-0.17906735110739427,0.01577836463104439,0.003097143371603466,-0.05280183188732952,0.020068216281619086,-0.00647534382452298,0.003291907144625089,0.000725912096783122,0.004045549607893663,0.013290829276915175,0.018184690807464432,0.0013473281330344266,0.002567850051214197,0.001243022617624411,-0.00018354554912112508,0.0017783607617322867,-0.003604745716826196,-0.014135472230576847,0.005496408985765273,0.1532503787729702,-0.011137611822664496,-0.00020168078445187762,-0.006160795891225483,0.0379255065074644,0.010309342085339825,0.008599126132049549,0.05022739073861788,0.040357025109074594,-0.03996807612866049,0.04151315640274116,0.10067604369571649,-0.0011100949319677775,-0.01254729955805517,-0.0050957451571676145,0.031818881928959084,0.09652162056532425,0.04793442288838247,0.0
Al,416,-0.0009216543349188843,0.0004835103223681083,0.046431055022100196,0.004761726336336405,-0.0054270719015625055,-0.047513761525787575,0.03141443184179509,0.0006925469568812672,-0.000884057077848944,-0.0011524346935396852,-0.0012311377117767814,-0.03773189516926883,0.0050629463788002945,0.00099902384211523,0.00195617729949455,-0.00023524402904346223,0.0001254090247773646,-0.010859057215545352,-0.00699738456224334,-0.008172979475215508,0.0026134727966785677,0.25579016628507634,0.004287983688014564,0.0002386736739463124,-0.005891005027755612,0.06668319522541048,-0.01874689978196166,0.003403761695297134,0.028436437358314148,0.3627480087685401,0.15921736650062665,0.055699639425364836,0.0768683462457443,-0.004940748513601163,-0.014552892263607174,-0.0035592633650807885,0.0415004582893693,0.10733208143548632,0.05270626639916041,0.0
Zn,944,0.0016711501958936344,-0.0034803110010901027,0.06565238171876513,-0.10649054305608703,-0.008339932114198674,-0.044248020089307255,0.038836718444229264,-0.0008386558733286425,-0.0002225856345226571,-0.0024499412306020632,0.005212368208142724,0.006374574355155452,-0.031534020843692674,0.0016555213727705782,0.0020170876952979398,0.0017373675930247143,-0.0035811814189842515,0.0004959089759226618,0.002173038990666401,0.001152561340239183,0.00778552555295142,0.09591114231632324,-0.011904634973445667,-0.0003725129227448083,-0.026614121856717732,0.033096406787960685,0.0038453105150500163,0.011182889835238352,0.05071728346734795,0.023925857861644834,-0.03426908765094846,0.037648198549013925,0.09807614155455609,0.005372276628791044,-0.017542241771721298,-0.006546620123857213,0.02779424269365375,0.09008640057060291,0.04469112816098894,0.0
Sn,960,0.002479689900227412,-0.001092880187786887,0.047054539898336654,0.014909770799044663,0.002340231147798414,-0.12896901109188247,0.05572688433955545,-0.0015786981779132225,-0.0037255592998964465,0.00019096587093911472,0.0018101030025932223,-0.006680996552188362,0.012563805069190012,-0.0010698887391335633,0.0018586307674236205,0.0033620955329869257,0.0016417821924475547,-0.0011207796993459975,-0.001219427974829829,0.004188736554399309,0.0039046159231024397,0.026262305603722634,0.0007475703150654985,-2.6911369348881283e-06,-0.019312632895020686,-0.07212161176881957,-0.017429511224953825,-0.012688727835797657,-0.039498609985053966,-0.2161036662660441,-0.0632334432328982,-0.004068679938968928,-0.08576369070289995,-0.02962762281197779,0.004493021543573181,-0.008057470284018929,-0.03651180279961076,0.10190550971082432,0.05674390472859476,0.0
Cu,413,-0.0035203627199167815,0.006883062510656763,-0.17033109472006366,0.0075805350575205,-0.009838250907979258,0.02056726675976902,-0.02799723064132743,-0.0020729507530394165,-0.006750391944360045,-0.0001858513594315089,0.0060171321456615814,0.0064385489954401146,0.01766933361009696,0.004110686392695745,-0.00892730572330126,-0.0039333904053950285,0.00268231453392722,-0.000831205035333603,0.012896391201250457,0.004901443885850168,0.0042003082586598,0.011969354550834307,0.03748696489730261,0.001790469702232013,-0.031447133681556085,0.03646597841459145,0.011227303706769706,0.0086736361236352,0.051595763874834964,0.041061643335807356,-0.04495613918967223,0.03832971731852766,0.09797457090099151,0.0002153026226284389,-0.013353431235588235,-0.004083756688245132,0.030315464186690597,0.09052513754860611,0.045243386036153375,0.0
Ni,937,-0.0011887717434268391,-0.001665989843494812,0.04982823856608484,0.016293016871689357,-0.0011541877937268849,-0.011514329472907146,0.03706588760206535,0.0011946745713625197,0.0004794619358830943,-5.493119808038765e-05,-0.00300764711096808,-0.030636810154135625,0.007734751663408721,-0.001988647796818654,0.0029159094085357503,0.0007425393214829482,-0.005466898975993813,0.0029006956813640737,-0.0008112746935109706,0.002752694435563391,-0.007795036777753122,-0.004856700150260657,-0.001747150825519124,0.0009156683250113711,-0.02063260883878731,0.04889987149295871,0.014059636473340402,-0.020053587028294847,-0.04738803593162178,0.010223272368722194,-0.055365495169575174,0.033401125869707435,-0.09066919065644019,-0.006421610080200555,0.012660712978676162,-0.0032908518856331627,0.03191680660539865,0.09028354176537319,0.0447931704974911,0.0
Zn,89,0.0016375029993553176,-0.001457872615308373,0.029227420349173236,0.034910535375077996,0.0032135709351943337,-0.10731588367395813,-0.17703017649639624,0.0018956072722580877,-1.457191261463654e-06,0.0024426358100638817,0.008343975963038448,0.0015977099156247387,0.01602695540518769,-0.00030025976698177934,0.0004506108731333292,-0.0026067482320992074,-0.0036778757987639844,-0.0016777912277448719,0.0004067569563119089,-0.011410271667377299,0.012429471796721438,-0.05179442737067132,-0.0014090588594728828,-0.0003734792842058607,0.0035711354330815945,0.035119218689148725,0.0024326518771252705,0.0064165331563568245,0.0370270547662845,0.02154758810317228,-0.02721113157176431,0.04238910193589546,0.08481768716805438,0.002200254480787622,-0.01680713203323476,-0.005127079355303403,0.03034528401694961,0.09788807816455282,0.04849648039384564,0.0
Ni,323,0.003970505278819495,-0.0014190074545386215,0.0440501881444654,0.011441737605021577,-0.005415512668090136,-0.08396813923500958,0.036108245673320404,-0.001107445648721314,-0.00013097016158002836,0.00020954985314082695,0.0011266969186441926,0.004426693743273557,0.0030544615765871978,-0.00012789362425223805,0.004730985632152972,-0.00020952168067269475,-0.0024485132955354137,-0.00023941034581591273,0.003004947727972758,-0.0043078069469832505,-0.006451846638407476,0.03955893859518099,0.0026582523024736337,0.0005957659034947685,-0.013825333912018253,0.04746309500386217,0.012133639473733807,-0.019164558939184874,-0.04359622383765542,0.0015128941424262742,-0.058573823223005014,0.03321854287916808,-0.08949875177894323,-0.006540917342338355,0.010811386778294595,-0.004645259937044949,0.03175058522554769,0.09135989637207942,0.045469275916053785,0.0
Cu,1201,-0.009200622741454561,0.006459498444693019,0.08742530722386135,0.02763152911224931,-0.00040227713543958466,0.006308207419638703,0.04993065961988561,-0.006059543612759305,0.00014338321637994236,-0.0010347898131171757,0.0026689189933489163,0.00990587554069045,0.012849985182638725,0.0014937207073198627,4.373106036395315e-05,0.001902571697657998,-0.0019981555328036356,0.0008719238500341589,0.0046873437153377604,0.009377196304582428,0.00995121979265856,0.23571973175731417,0.001618939068544751,0.0031273275662717544,0.007911405771199,0.044966899473298065,0.012097621840837455,0.01724782459825962,0.07027680516645755,0.07226825409801091,-0.03237266307490161,0.04504194515189205,0.12275297736051664,0.006594206586286434,-0.011506476191561036,-0.004172215484093085,0.035488047810059146,0.099584169616003,0.04908193746119926,0.0
Ag,1214,-0.0021529968267286832,0.0020238923371865693,0.023604300472638572,0.02101368012922817,0.0030265611708659075,-0.08332035796478357,0.05594554545624235,-0.00047459598813162185,0.0008607997467917845,0.0016968268409572516,-0.0006239759342427066,0.007165892727092125,0.006965532783392002,0.0016768591375279235,0.00011283252588437875,0.0004719379670176996,0.00010513143852229277,0.0017964049744172888,0.0014716212447038897,0.0026721097539034932,0.0037877909005657796,0.1800970134030711,0.0032965206327640957,-0.0011099981574129306,-0.01489179223488821,-0.0784493090906421,0.002453978690651314,0.00032724674027124036,-0.008323842399500682,-0.27459101529137686,-0.12850099891303335,-0.11078101730749326,-0.1514365190830202,0.015389236274647581,0.017006396509114115,0.01659700310655775,-0.07944530747225166,-0.2309115670829325,-0.10290667160898648,0.0
Zn,157,0.008300241489094837,-0.0025694704805109955,0.0673208828130431,0.012669213948530256,0.003485778304138548,-0.058572502006769424,0.05085606347051772,-0.009735060102425624,-0.0037076703822583688,0.0004495064889590542,0.002162811017872332,-0.04053372303729134,0.01916071269917576,-0.0024978042111878426,0.0005667128918402896,0.0034423725876968386,-0.010576695735619706,-0.001321050383153396,-0.007825285884133474,0.0029608398869672434,0.021150152274055495,-0.5068788120105326,-0.002994126895406053,-0.0018293054443607167,-0.02702531933036582,0.03583523208396505,0.004201806841173899,0.008182783934469851,0.04393336889424956,0.02745008874134502,-0.03284178147691861,0.03819306847609586,0.09045785427599966,0.0029573189242992582,-0.016583950881325717,-0.005853711077960058,0.028675169460284772,0.09083786998951443,0.045089856512571934,0.0
Pb,399,-0.0012589756102849986,-0.0012613990133036972,0.08542422890547285,0.009162514365544655,-0.007946546923844906,-0.04432346457606707,0.05515880451766525,0.0008815871614612102,-0.0025660753106838932,-0.0001625603551304144,-0.004139530027500966,-0.007100093601476964,-0.0014477910675735517,-0.0020781102992632793,0.003680405522222248,-0.00254293390627134,-0.01022577017810524,-0.024225972551508285,0.0065361440362601084,0.00330830269525379,-0.09174544774479615,-0.013075537979859414,0.0061695217772736516,0.001715262050995412,0.011252559591370717,0.016130789767631822,-0.013480992950746227,0.003286337996541189,-0.05630368843303862,-0.19746700668045675,-0.06138827333275972,0.03738522253235127,-0.0788826446122129,0.00620839585619251,-0.008898331912098115,0.004344533663706173,0.02713554021202754,0.0893929335856039,0.045641704845705,0.0
Cu,427,-0.007981527269417185,0.007242965053620112,-0.18839907679009776,0.008315234008720909,-0.009864977677885672,-0.013654843770439904,0.04379852914739405,-0.001242039175621379,-0.005889205329386692,-0.00016112622942353712,-0.002952677981495558,0.0004997546699837886,0.015663055437744964,-0.0029462326867897913,0.00016202656269046197,0.0026132129832762896,-0.0012803891385979953,-0.0021122874841350754,-0.00570091275752755,0.0012982141215911618,0.008135602181985427,-0.2211885233466953,0.01175249218980349,0.0006967772190578511,-0.026862119639301775,0.0312976738986131,0.011323291707690322,0.0075848458915551,0.04176720952493524,0.01735464784237858,-0.050995855244852915,0.03617833388234975,0.08682448479516222,-0.000599269698806479,-0.015968348452016463,-0.005260283817565565,0.02870056508199027,0.08681043693817227,0.04296398238379995,0.0
Zn,237,0.0017236076775339277,-0.00401835632934104,0.06726049081038311,0.01900906971384059,-0.0009204568692507721,0.028538174896858507,0.04079414742438467,0.0012679086999945691,-0.0010215281625486994,-0.00035035923479879007,0.0022020722813276003,-0.010170814132331034,-0.0008967108631455924,0.0018985991896676335,0.00034895430743118045,0.0014716609474400909,-0.00043870278299717476,-0.006247362717072301,0.00446698449309844,0.008609671746196219,0.010715831199476104,0.24625389488578495,0.010921910028896956,-0.008650060845974373,0.0247115998196215,0.04154045831764005,0.00382890115794653,0.013963028996911679,0.058026103399588774,0.05288496247889118,-0.01719495242707052,0.045012420167012304,0.10887183370736642,0.008697995937894352,-0.01311508514870397,-0.005386322027907516,0.032233987197425144,0.0980337252014676,0.048978841460047856,0.0
Pb,1050,0.010195064268561392,-0.0013070082968921126,0.07984934142392477,0.023082918940211975,0.0011189168709583158,0.08434274353425801,0.052554775267235426,-0.0067319214662702,-0.0044438864493873435,-0.005335365655938748,-0.0036829778136400395,-0.007730145356626848,0.014222341810626642,-0.0035033544910427756,-0.004418642596076964,0.0041516718429329075,-0.0013537058225713253,0.006533329554108087,0.007372479145990377,-0.0006054366301045967,0.010238735848262927,-0.10812278971215138,-0.03253083257221266,0.0016439114109225016,0.007529655138073801,0.01793628198837607,-0.0072947786930165895,0.0061166877978978,-0.03931084758081366,-0.16682919732623297,-0.051346151848395784,0.04291534099133112,-0.07283970240398736,0.012197211303271371,-0.006118130475136139,0.006302585761922879,0.03094572157432845,0.09605044234310665,0.04880117551673177,0.0
Zn,602,0.0027303750653211805,-0.0005659731693979391,0.11794294404117321,0.03244033563859155,-0.006316471993354332,0.008877010575107223,0.070114958138925,0.0005500456930842306,-0.004823924650337167,-0.0006906967385712319,0.010349510815948783,-0.03926485224216773,-0.028506865774800702,0.004865534193487108,0.00124427173027434,-0.0009589207577244271,-0.0016190531559362397,0.002753287035889861,-0.0062758409479519274,0.002557628442449128,0.01694039493156009,0.002580734646351869,0.007162263874290085,-3.254976603465795e-05,-0.021459388538197476,0.04212071367579757,0.008026876174902949,0.016853903547006183,0.08018973940998735,0.08276070911918323,-0.016319118342240056,0.04279425502779081,0.12320582550236175,0.010567506289829701,-0.012844546789898895,-0.004766462006784311,0.03459884756445327,0.09198802806240276,0.04552881002883702,0.0
Ag,234,0.0013877143053912053,-0.0010086135244404514,0.028932839270021236,-0.06038530877709347,-0.0027513262344832164,0.08164642264694538,0.03293207409571238,-0.0018870189239686755,0.00046347426766564617,0.001549500117118113,-0.0023794113321905356,0.00304555557936081,-0.00184521231536422,0.004761984157188947,0.0033989874824460935,0.0017451214520297544,-0.0007287763581500069,0.0008665165039394359,0.0015103448587407027,-0.004149333169596054,-0.0011370581279575352,0.038813010727186195,0.01247314768186291,-0.0006566119081837408,0.011660146821168707,-0.07752685277941135,0.001002797650076403,-0.0022262048854233027,-0.009620881553694591,-0.2709730129084861,-0.13140481851614907,-0.10978925363797859,-0.15637673968263902,0.0126033286171566,0.0161941932527537,0.015009810040282678,-0.0775724601278389,-0.23559611802528826,-0.10575158230756454,0.0
Zn,436,0.008765979530357713,-0.0013542745058580815,0.08396635150915671,0.018141122088627795,0.0030688597205611686,0.10808016962979193,0.053173891757024846,0.0029376857989835948,0.006442500776982429,-0.00020951286327478003,-0.008060376626190979,-0.0009290785394024042,-0.001754310564245638,7.058184700379166e-05,0.00912613856533588,0.0015875437400101958,0.003089709238964448,-0.01187132794728659,-0.002178989359943017,0.0025149896174623057,0.010497547415944665,-0.23807328919581225,0.0070847639669151434,0.0008877838412294414,0.01233024392691708,0.04274185309254895,0.006504751093170593,0.016395407374531115,0.06350780425880835,0.060864936702296195,-0.02067359464741344,0.04367351499546895,0.11456694126289581,0.010860412267170588,-0.014532567769035071,-0.004806598185731544,0.0324305529377647,0.0949759620940202,0.047146740720587624,0.0
Al,950,-0.001119977155395259,-0.0019262151992637656,0.018167125824950142,0.00944407535305619,-0.0004229037118941836,-0.07586473823027588,0.030461624599286873,-0.0015541202562750678,-0.0031022795379304128,0.0003716046874918121,-4.168168048388553e-05,-0.010520139433306066,0.00699422985722879,-0.0014280880605293262,0.0023097172293437425,-0.0036756117343525745,-0.00474882308775542,-0.008071328828483056,-0.007044029133012542,-0.008768854026360516,0.0052269718843422795,0.08836127070417958,0.0036159162411940485,-0.008032189260874373,-0.0066765194551895255,0.06436448024288223,-0.023131896098207178,0.003022528201162639,0.014169392092145931,0.3375763767340194,0.14155666167155287,0.05294620051216121,0.06095466518788477,-0.0036711547314155196,-0.018387612962707554,-0.004826645821245818,0.03910631778891647,0.10174376061578103,0.049928578503864805,0.0
Ni,744,-0.001546397494343965,-0.0017741000603000425,0.040313853077876736,0.028387111963210535,-0.000947977194637593,-0.018962362520437922,0.022737954190228303,0.0016004111239683542,0.0012732434344739107,0.0009908995950340261,-0.0023416302850615993,0.0027294472076000377,0.0072950166426358955,0.0014014444164025925,-0.01066312976173588,0.0004941153014374791,0.0007714808809646565,0.0008897397987298393,0.0023515752478433932,0.005546712090527181,-0.009495954648310448,0.14724292085367555,0.0067577751147496565,0.0026106509433837044,-0.006011921930361593,0.04385643597283788,0.010169686837422653,-0.029036578972162795,-0.05042443841423553,-0.006129343289737973,-0.060570987468025916,0.03196482830068027,-0.09946097157244588,-0.012559669096816998,0.010708830338193937,-0.005044629825755426,0.03017258321129876,0.09466617601524469,0.04681878967585851,0.0
Ag,1,-0.0007614306084995771,-0.003294891358753418,0.038777319769868625,-0.007458928592727751,0.001616033960278164,-0.030829901526236974,0.04527195612146676,-0.0018860083477683595,-0.000325103540929797,0.001411560950706932,8.007083233694988e-05,0.0023951576642021384,0.005506832607813444,-0.0009638848271553139,-0.0003900011911818216,-0.0016244614151311493,-0.00046002727246471036,0.000516639745041195,-0.0005545546520133201,0.001959474567067447,0.0020287136723331745,0.027785916812313544,0.003063884258115398,-0.0007333034097717075,-0.010812330084515922,-0.08189553240505941,-0.0013920837891190562,-0.0032255683285127767,-0.010668788089834473,-0.27600569744921605,-0.12872730441286556,-0.10961226005821972,-0.15178529313525088,0.011769975217463148,0.014791694956508488,0.011280860945777677,-0.0769648470726645,-0.22775314118445786,-0.10475395806390983,0.0
Ag,2,8.364123550848577e-05,4.1089827838650257e-05,0.044170437005030885,0.019141064638460253,-0.0004513750484275604,-0.016517153288124673,0.04720805107969822,0.0008543242843578619,-0.0011194853470090616,0.0009392220053621551,0.0009278929786854993,-0.022648162430374767,0.005073656107040416,-0.0024237586927863715,-0.00033030821978285296,-0.002126086502537932,-0.0009641173251769152,0.0009269320170308099,-0.0005083068908147468,-0.0012670646182521424,0.001893110507748761,0.01769866179488729,0.00649331713258334,0.0009465781010264507,-0.012974075370269286,-0.08085370358088402,-0.0017232635187433873,-0.0037367426565485763,-0.011323323425891377,-0.2744449812135148,-0.12732723143711086,-0.10912062012718227,-0.1528257401124978,0.010999034938666908,0.014312886340953351,0.0113669631300198,-0.07634977681319163,-0.2255711678936121,-0.10367125581209082,0.0
Ag,3,-0.0006070015633345513,-0.0018080525126525002,0.04410837055258723,-0.003959292134899975,-0.0007408111064078312,-0.04604913508024995,0.0510430654921377,-0.0027269886375502206,-0.0012754563507038276,3.8337095010589175e-05,0.0017029741743155337,0.0027825370731921067,0.008951693286028302,-2.4611463815823363e-05,0.00043769495608386293,0.0013433471851341426,0.0011019787551266621,0.0007197370462589741,-0.0007585743827479135,0.0018909641730751091,0.0033122168306434106,-0.0702822168829133,0.0015536623107884888,-0.000508495036640159,-0.01904149764428402,-0.07603034078038295,0.00023998514187006053,-0.0006029421609595383,-0.008952248184233586,-0.2684778994494371,-0.1256155121612847,-0.10230085860416659,-0.14925567487200705,0.013965344307890403,0.017048895666122995,0.014171958569171604,-0.07514829822740551,-0.21806063313854257,-0.09772542078074467,0.0
Ag,4,-0.00398785245050157,-0.0011136893068789521,0.04501987710613731,-0.007018422788330332,0.0013678914199980227,-0.07939146383308729,0.04842044707850882,-0.0009615592874128547,-2.8846108481685543e-05,-0.0005423074377745116,0.0006197562822096547,0.003551527667525338,0.006528910936754175,-0.00031174369915317797,0.0012160227883025539,-0.000333760715968919,0.000875886096894275,0.0016291253809649238,-0.0023870182310179754,9.257385018918001e-06,-0.0035460406160300567,-0.030634038799454318,-0.0035152095840464254,-0.0005426686638600676,0.005627422643304832,-0.07658244087963749,0.00021112149247331068,-0.0017109923209553608,-0.008075380083628304,-0.26882002507431146,-0.12578842587817593,-0.10612488249709887,-0.14950465168214266,0.014226035609286702,0.016005616454292694,0.01442461183205916,-0.07597205826785679,-0.2207375117707007,-0.10106785036090042,0.0
Ag,5,-0.0006195319696106946,-0.0008581540737259513,0.021721489968001283,-0.03844422428576763,-0.0002490643954211936,-0.03646856419366256,0.04545402142365647,-0.0023825372221087954,0.00019116887561245672,0.0009810074044818964,-2.5173171374550873e-06,0.0018134017792176443,0.008004175609340131,-0.0002001657295183736,-0.0005524409811594802,-0.001481382852970606,0.0005343943074443639,0.0010326932829319382,-0.0013744859387904225,0.0005546719434693358,0.006492083204897099,0.016410290938385617,0.007816736543520561,-0.0015006641836027958,0.0013430472448245198,-0.08004754682462589,-0.0005348441180004725,-0.0029074461329625743,-0.0102371859259843,-0.27228392071543617,-0.1273347143456951,-0.10844077037522869,-0.15054792680895074,0.012652299197378255,0.015347688463822126,0.012549747683458656,-0.07657222433201816,-0.2301918368241758,-0.10366506586055385,0.0
Ag,6,-0.0005113401959548074,-0.0010078614819917437,0.03890861831427049,-0.016425320926877287,0.0023661286020730627,-0.02834387739256936,0.04113679747426084,-0.0011665720084108962,-0.0008445591037027444,0.0005196500874071659,0.001594027117905373,0.0022211675522281816,0.0048663816463735575,-0.00047423641725491416,0.0017710290135128984,0.0005983045703382521,0.0009413731271730978,0.002097684379680187,-0.00232655733029265,0.00011493313017721938,-0.001475119648065373,0.0029738964401635343,0.007080292070203078,-0.0005382112557902953,0.007197198117548195,-0.08054845611742761,-0.0015896227726314635,-0.003353566992164229,-0.010234183131537627,-0.27406429118529374,-0.1291380110381085,-0.10967628589504086,-0.15376881617164767,0.0113288086412905,0.015020474294739239,0.011997047759180141,-0.07635909729090977,-0.22954556316230845,-0.10545331702661799,0.0
Ag,7,-0.001239114525197375,0.0008240599249359268,0.04169286091557274,-0.01743102089605089,-0.0009394379455912229,-0.05169343465497122,0.03797933277067851,-0.0022908553628295802,0.00016177410314993434,-0.0005768944401835747,-0.0017897049665745236,0.0029740695338319584,0.007264405744937992,-0.00034846600197876553,5.167699351291185e-05,-0.0003817587464505313,3.4965198150317384e-05,-0.0013298182854122687,-0.001142803733024674,7.661238034183728e-05,0.0059283120678536826,-0.030570237861325563,-0.007909204566625033,-0.0023024690812405036,-0.00663977996392349,-0.07815043991197249,-0.0008204858080412379,-0.0019711874598246893,-0.009918103634827846,-0.2680232025860301,-0.12453072889609262,-0.10663362003668003,-0.1499111929169572,0.012844032366488404,0.015610850129254193,0.01240663483246516,-0.07445742195954075,-0.22042311024198133,-0.1019870895005195,0.0
Ag,8,-0.004193074187185109,0.0014123078293418992,0.039828393453349084,-0.0075368653499744325,0.0031873885381685845,-0.05458078319089173,0.03164170425133118,-4.956360194540679e-05,0.0011704527226518793,-0.00018649409183950756,0.0014453196428222878,0.005062983148197208,0.010170569221193986,0.0009425042101573289,0.001014865998405446,0.0010387215638323428,0.0013738144277789426,-0.0017888731689597675,0.0028456150424460897,-0.00016962533936052768,0.004366531052362368,-0.010357355246060776,0.0006215141156792235,0.000999142403681762,0.0042916483265238135,-0.07713912699715451,0.0007435247094850127,-0.0018903721032963174,-0.00908912491613434,-0.2672264339343141,-0.12614800120934536,-0.10425034697748103,-0.14797327460975573,0.014197606809200755,0.0159773669200342,0.014714643705435546,-0.07564508350664023,-0.2202686232520692,-0.0992683742259645,0.0
