,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Zn,536,0.3616579372350384,0.003213109292907638,-0.01600689112493062,-0.003918599048574521,-0.020910443274409257,-0.000257542323382207,-0.004725055378613794,-0.006245202979519286,0.00952138082571954,0.0012039207990548293,-0.004158453958662703,-0.003608163188413015,0.0063792845619949036,-0.01054884858663677,0.000647594131771747,0.007291585635935403,-0.006454462775191995,0.00312289794975664,-0.008893653627157012,-0.0020349369835769926,-0.0012542742129716383,0.0019732851898530955,0.013691317815735632,-0.0038916632912567454,0.0016193671580964012,0.09362642129530307,-0.005198268094209202,-0.00010260151861636462,-0.012371190695226263,-0.00045854268317247236,-0.007934577680198075,0.00034348693759521013,-0.001714254646520293,0.0036156054018469915,-0.0037578220449571275,-0.006322757772644935,-0.007653233523123993,0.001454630088158912,0.00413236227817758,0.0009973851837731462,0.0017168623181289672
Cu,350,-2.1935101846789364,-0.01588265650388749,-0.019950732613065826,-0.017398041533844888,-0.011739677402631873,-0.07238237593680188,-0.05509272822455573,-0.07196838788311935,-0.014690230157632829,-0.04531612093267657,-0.0050249093860736576,-0.011296431480666511,0.005914029247314841,-0.0029189782798843223,-0.05615558476169764,-0.0635888817094753,-0.027376012242843865,0.04988961536853617,-0.004823712917471124,-0.013834153383957236,0.008122450493794184,-0.03433396504418893,-0.01909236084639561,-0.020143933823640027,-0.015576775223238134,-0.8221016998993961,-0.043476516555983225,-0.013188711390920139,-0.1479992709447553,-0.056755263257641436,-0.1952870890228786,-0.01826735833009182,-0.008683817682695962,-0.017204931473894937,-0.09692638923437724,-0.16238766642072483,-0.0689245391549393,-0.008966756747331397,-0.026049994587661104,0.00010819764277704163,0.0005946935569938384
W,226,0.5762613634347326,-0.0010177470967336804,0.0025241092943976474,-0.003729693297977172,-0.0003592029230895607,-0.01095906582715728,-0.004310398935907307,-0.007838757325667804,0.007349839188408034,-0.001437046122834263,-0.000869519241091852,-0.004557861654478719,-0.0065882648903489984,-0.007471040046416714,0.0006991920879727975,-0.04197423146367862,-0.00157108585237823,-0.0035301335228567618,0.0075048108705306595,0.00014229899267369445,-0.002911286935895039,0.0013288342785955324,-0.0008763843981319012,0.0019356200410317727,-0.0003485692259373947,-0.009737082325282769,-0.0030491634104972735,0.0021650071151470326,-0.01367965600659262,-0.005034555733585277,0.0038488729243251283,-0.0015044551887907238,-0.001925436470756752,0.0007745931940049796,-0.008101266449009431,-0.0004446205580084182,-0.008071885476146462,-0.004539781422861141,-0.0019510260809545122,0.0003640891203323368,0.000756293551116471
Sn,938,-0.17760028559231394,0.0024455199388716893,0.0009947298447470097,-0.018120424530900923,-0.0018994955727855355,0.016711966926239726,0.001003252687569026,0.0017216946734817805,-0.005203200143252046,0.007581983173117915,0.007974693609106362,0.0034128422032589797,0.005404994039886025,-0.00043311875425678455,0.015988543947588942,-0.02566785815294034,-0.002413918878729685,0.0006467219175150465,0.01760949747423805,-0.0008004237241872427,0.005950847150871867,-0.0002124174325069225,-0.0073146339312806525,0.008839155063257215,0.018282408925831745,0.049656072396328466,-0.002295602272909666,-0.007467755938893633,-0.025936842214077736,-0.004799920620284554,0.007684889359157442,-0.003260263823322834,-0.0013077929768357055,0.0013452889904461702,-0.006896118019548285,-0.04678059231576344,0.005006907204584084,-0.004382858542518935,-0.008881189373947012,0.000303962915237873,0.0006785251321900572
Al,477,-0.18716779940361047,-0.008171057335308044,-0.010125268203042622,-0.01263391497376912,-0.03191688294349657,-0.01677422804110004,-0.007681281718329276,-0.011424017827671534,-0.013832746578310564,-0.015130119074939812,-0.008900309088877461,-0.011968030761927833,-0.015619729717490387,-0.01212248941468365,0.0002552559532199265,0.013815341217517381,-0.013201824429857283,0.010152656045989411,0.0010552790891844692,-0.014125917898620017,-0.011752492410430306,-0.009785882315446859,-0.000897284431559146,-0.006607184688149198,-0.015255379129419842,0.06194151318787099,-0.012159893571150054,0.0013045466861040242,-0.010447358449254825,0.00270093651896754,-0.013903567839638755,-0.0007902909943984989,-0.003283860769889966,-4.2441416316761585e-05,-0.007823163334655244,0.00779883618039218,-0.00529402562208142,-0.005733528608491368,0.004666899039528997,0.00011820547097232349,-8.39181784176148e-05
Ag,841,0.512637661843053,0.003919617469444504,0.005852974774547306,0.0010436424420385516,0.0332199079643064,-0.003876466830846114,0.016940844133243257,0.01030474040271948,0.0010781820339228103,-0.00011718353896306899,0.00431226663751651,-0.0008464258667690843,0.007534353473583895,0.0035022540662738104,0.002344596461702161,0.020714073576388336,0.0033419276105585653,-0.005143508753266549,0.010928902096692889,0.00327752158117175,0.0019838045218514666,-0.00010033870497848977,-0.000999522041638988,0.02595021212875917,0.007384792023217826,-0.015532769772874336,-0.0009056012804422957,0.0004991916903537131,0.040255134196737236,-0.006662613235480575,0.00038627910275804866,0.0003291427440943495,0.0005898146665078392,0.0017765251358608793,0.011588630856338471,0.005410754964727006,0.013334058382909854,0.0021370544983069,-0.009868122208343417,-8.362358162073384e-05,0.000858106403176016
Al,646,0.3709758484437648,0.0013739365566036743,0.001221155730192608,-0.0033404385019130092,-0.004441588084087287,0.0067560096398604245,-0.009261283565107517,-0.020016172186950388,-0.02238376805193911,-0.0017952953262749137,0.0035191181054535664,-0.004494125735015537,-0.012682199585623095,-0.006033598880532747,0.022099760958414816,0.016781378521119487,-0.007208693366069935,0.01714243387171628,-0.0008618883230985835,-0.0008852651982775289,-0.00029778668467473604,0.005683681705039831,0.008639152929491006,0.015024787606659745,-0.0077585083033271385,0.009505506212571712,-0.00021536968175861688,0.0030755579035456073,-0.007760146474982991,0.0008904960336830097,-0.009932759959303481,0.002889528533582582,-0.0001135615076533586,0.0037886642693382563,-0.0022171479052809652,0.005130828429564304,-0.005795187862463408,-0.0013893813608792176,0.003161073720761857,0.0010276108763558817,0.0021191428763471304
Cu,439,-1.8483003827326794,-0.022945962832376734,0.010579480391581448,-0.011487347628111036,0.018681041403520362,-0.08525107694043174,0.00166747794647024,-0.08343567553730404,-0.01148274127210479,0.008990357375135571,-0.011988699949571191,-0.01868432242538278,0.0038096456532552424,-0.014943988986100368,-0.02768623493218326,0.018291075196552018,0.021121574635227864,-0.10923085406668633,-4.937362861575398e-05,-0.027540016629656782,-0.010626116720299268,0.005527870147040382,-0.009030925698391519,-0.005933292762749258,-0.0010650667129510235,-0.2128382793204679,-0.014118104682815836,-0.01069998669691723,-0.11659474527883447,-0.04550340358108018,-0.07628187130360063,-0.016381004711309665,-0.009811325368377203,-0.005592924971961117,-0.05510176021961917,-0.11816637369916508,-0.08738876439017186,-0.013308819478326532,-0.023651711177344107,-0.0006946868731614461,-0.0007931155523987891
Ta,86,-0.6304263747402139,0.02755800987988841,-0.004287137770025397,0.04647809543093109,0.08643152630027667,0.03915776369196769,0.010515998023424464,0.10101332463382197,0.0029584972938148765,0.006486824722704403,0.0253151223848449,0.004206431246950669,0.011898829114702745,0.0024656615481463014,-0.021967989762399064,0.03601509871157013,0.018384075882696277,0.009622287540480503,0.0020653877718920547,-0.01010925987175713,-0.002977692477839066,0.003740327627666403,0.030231991726777353,0.023674280991359264,0.03690258757888971,0.02257404748852849,0.017447578380514132,0.005425466810847816,0.23115944580796843,0.019514117608255346,0.019920091191596594,0.0049802483748342665,0.00022431732223706104,0.00783156734154497,0.03165854222285924,0.2149866003678871,0.04690707520553918,0.007378041193990015,0.020776168651130158,0.007174673278255056,0.00701299172157472
Ni,1098,-0.8048816809624739,0.00233866935559326,0.0015900726076792182,0.006216996328385881,0.02752919791573797,-0.047511095710259646,0.009533137440840599,0.08567887019234735,0.01299865400215701,0.00017566978382945443,-0.01550267170288751,-0.0055267647319584765,0.004285830540260416,6.0825631194031776e-05,0.004995995092503687,0.03329360142551943,-0.003938621532053039,-0.031555174782364324,-0.010571710183960335,-0.014656012178547766,0.009054575873616775,-0.00522879588420517,-0.006944952216494314,0.003405519817775876,-0.0026642955870970642,0.280914105887892,0.0014786456953152483,0.008431527501230527,-0.02848267090749375,0.018351909718806236,0.013961731266089385,0.0038057890436242183,0.0011164852693245594,0.0017655826397184305,0.009614488374783826,-0.0015569111122148737,0.02831667396284711,-0.001895105930477745,0.00819156742191449,-0.0001681448438354275,0.00041235971225251006
Ag,248,0.651053586357376,-0.005854082415260363,-0.03861429842749208,-0.014257930775867322,-0.0011171974234104548,-0.050516373225704764,-0.09757810896681575,-0.0005496920679586296,-0.05854637019881119,-0.01571836922527323,-0.043624313965288666,-0.015126230452678505,-0.029512179896885267,-0.027459133376119715,-0.011100664340165628,-0.053379067292465186,-0.03819073955836303,-0.014490294514982079,-0.06463973077688855,-0.035809212310842956,-0.016028030920104436,-0.0769103617594032,-0.01064331629757357,-0.06947975879721931,-0.011186648642274973,-0.0987788528983131,-0.038762978553191135,-0.005394547257045831,0.003909604214441046,-0.010387818084916022,-0.004759496524961796,-0.004271409167843272,-0.0028732163919110774,-0.0033214410166386875,-9.076091308974538e-05,-0.01122326614516153,0.0007416692879535743,-0.0021860011539957375,-0.01877337002414514,-0.006034243586552228,-0.005251789075317315
Steel,280,-0.4701739672520227,-0.0017956605951495027,-0.006225759519750586,-0.011361933706777683,-0.022213014934650995,-0.011525652888374845,6.349487496667398e-05,0.040075669570868125,0.015839445658583022,-0.0006378811295789536,0.005704438666076457,0.00044558868046203754,0.008207980872799323,-0.002742088991759632,0.018763556215331018,-0.014545050152752585,-0.0006601394798105068,-0.04207395452673268,-0.018879134381476502,-0.010092927801706049,0.010633270593781894,-0.00931162257457978,-0.010128855805566826,0.010143197151868876,-0.002241664055209481,-0.25331950869747194,0.00031283837960095984,0.00043417443208984633,-0.03835440625180656,0.0022768219025762508,0.016581160849466054,0.003938613016953444,0.0003319195396300103,0.0019177461721595942,-0.036330130841658155,0.019846851908150893,0.007854995058984076,0.004011344253380494,0.0024386299117656347,0.00013086893995754316,0.00031495408502908576
Zn,459,-1.2248516970418077,-0.005824537488067775,-0.007749403655283329,-0.008843203695580748,-0.0941807509128691,0.02231171945335806,0.014619467143118044,-0.06098266752032962,-0.09483013153573616,-0.0040831872931978,0.003687666392501721,-0.00994233079845219,-0.008849538737626133,-0.011503625392082256,0.035600213974410086,0.01774888092579027,-0.00019397656077677671,0.04809509056608933,-0.023396494224558664,-0.00564694106425323,-0.005785679582903586,-0.0012457112804762029,-0.003722974795320967,-0.003276112465135826,-0.011391395216622198,-0.6221652207746179,-0.0034367645716411512,-0.00703095054427778,-0.09384580509566054,-0.010367175847645158,-0.05577021327928651,-0.0072338645951658155,-0.0015309426613402592,0.0007406484319439573,-0.04423476370742249,-0.07057771832956301,-0.01927711551645386,0.003069763044389823,0.0029570980440771603,0.0001644098228383702,0.0012053868034235169
Al,960,-0.09588020467928031,0.003932129563419649,0.011247260732134003,0.06394583826537618,0.021788393626249587,0.012135328043643647,0.010836168424716894,0.10117598583988271,0.02041463211051821,0.011500640207324353,0.003685929330814538,0.020353206459702514,0.004519704464500332,0.0053194664723441275,0.014711169421988622,0.02561504180036369,0.00030384391898749535,-0.003480860772510383,0.024560567044920593,-0.0027420533784564827,-4.5481401821445394e-05,0.00043334323744108143,0.021243048386618328,0.015633275674929916,0.018433270151028906,0.10386955677275443,0.0009478716369459017,0.0046654367360152126,0.0019664500223937325,0.003460580094409869,-0.003326015462454256,0.001869111611227921,0.0010750869147043802,0.0015441775899938824,0.003955040889640243,0.016473309044446324,0.00016104742292137353,-0.0009349070252257145,0.006406223487831643,0.00039388385503800414,0.0006277108594055015
Al,297,0.1127294696739648,0.0001457321692755879,-0.0015793058130899927,0.04611305977561442,-0.006068533457264171,0.012531701948808472,-0.0023032041611900918,0.04490838603975549,0.0021651989178812815,0.00518771867310107,0.0009436345110503763,-0.005698663640151073,0.0025900377571274375,-0.0017034793675289835,0.015312825157710227,-0.016914285663951836,-0.008567020518648506,-0.0016091548265552416,0.004025207584873641,-0.0013000887035627686,0.003459104919195186,0.003682589435918513,0.00022347627447091018,0.01711656298568911,0.00033149873752143705,0.023315226012390538,0.020708512075942383,0.002933244220942201,-0.005819971992851768,0.002926565045593273,-0.008162299171980851,0.0032981226966406953,0.0004691002438090146,0.0012693036878059377,-0.007358583200199159,0.0025998519732475947,-0.0014940528573093893,-0.0027362648624321786,0.0044206883500386785,-0.0007946812888048666,-0.0004635361879142896
Sn,495,0.18509399135604915,-0.0017469893739818045,0.001780573281225127,-0.007115311617870718,-0.045443053180898356,0.007556357230571643,0.008272634262839805,-0.02705607208913411,0.021128254590174998,-0.001512594969520114,0.00486298848563605,-0.00584863449176061,0.007263525986784293,-0.0029660312575690963,0.015685308710836145,0.011661029495913095,0.0041689025887067955,5.058252247410208e-05,0.00595823604933038,0.00524707185468632,0.002062072741258795,-0.0037317095971030226,-0.00673664242873744,0.012103017532675791,-0.0007370488452952349,-0.10044402537910732,-0.003429485398610727,-0.006023725812134871,-0.03247928962330047,0.0008340962050418996,0.01354105104567557,-0.0011182873307851748,1.678679783853277e-05,0.0002294756521436132,-0.008295428446776502,-0.04452056211156363,0.003472418266084522,-0.003951363769102647,-0.006217758284491302,-0.0003834968393722688,-4.079810834476551e-05
Pb,592,-1.0400560413255024,0.009244299217222116,-0.0038917226469772494,-0.002392714735504605,-0.02545964944159439,0.019876759082806467,-0.04314042355039543,0.06124027731846211,0.00633683722855445,-0.0008730020235219835,-0.024102294907009474,-0.008339635417207203,0.011266702440941388,-0.002733468474900455,0.0032420439088667904,0.07321290011764577,0.012236692974547058,-0.03205975550265583,0.017295387837034357,-0.0014325583734841414,0.011052212427971572,-0.013396907456250454,0.004527200007199085,0.014672223358830373,-0.018205884336135323,0.10277269736917219,-0.0004934298559780967,-0.0017237894388369276,-0.0229402365695622,-0.030951308759412124,0.016110448499089543,0.0017206141968070603,-0.0023003367652900766,0.00198025091578479,0.013658560630067982,0.004743073768511438,-0.02757705970450533,0.00612347674705653,-0.014409422451632738,0.00035692332725704133,0.0008108829533835825
Cu,121,0.07873567570978539,-0.0006890462029527918,-0.008343775255583668,-0.017162233570072672,-0.0031085631737539456,0.007384013730950076,-0.006443362799192188,-0.04747706588206108,0.0029157892015498994,0.0009344840122812828,-0.009279035172779917,-0.006128913837667733,0.0055337118626225396,-0.006171843980653646,0.004651723815788956,0.009907457984636383,-0.006619708389332772,-0.02078641977435284,-0.004530927736956501,-0.008251319217091246,-0.011491444944486291,-0.02376873107782749,-0.007689292818681157,-0.009068767039226497,-0.0019412521170643726,0.11780249036523699,-0.01035162124893473,-0.0028707366998683478,-0.029158621076523856,-0.0016757695428523901,-0.01838671813191106,-0.002840075537761027,-0.0020900997813089184,-0.000426715348461747,-0.012750789133142907,-0.06731088739621709,-0.008286426327574972,-0.008133544161726063,-0.0159238797324986,-3.7571650641943585e-05,0.00039179511552129415
Zn,1011,-1.2944601104630342,0.016773755339415317,0.01436709255245992,-0.01254743553407173,-0.022813556336574243,-0.004667574159530595,-0.002894134475758016,0.005166577745218596,0.05935715129008805,0.016432421315703286,-0.00263360812010181,0.0025649654888331274,0.006948208704094713,0.01239308717256693,0.01348850044603098,0.04088768474053423,0.03659963620033413,0.04772116131467595,-0.008973698564580036,0.014207794423567777,0.013468938405650315,0.02129368048141451,0.0040661836693384025,0.02549301709699264,0.0054865007600359604,0.1158954384949779,0.005459494801611585,0.0048612555743462625,-0.026962173704476452,-0.0054109913422959715,-0.021787791726749883,-0.0004565641306067931,0.0024235633913201812,0.003000635048182447,-0.013032405374577075,-0.015313619105724652,-0.02923633176451528,0.009229678573308425,0.019290333866039604,0.0007724022073328561,0.0010058301468201267
Cu,893,0.1606315384236058,0.009298372287528835,0.006815266931737448,-0.013500144058986934,0.12663556970104606,0.04921344042641559,0.01782882386479411,0.07481478447002732,0.01600316123572299,0.013561073430710495,0.03887521545639076,0.0054338418571252736,0.0007067352917450351,-0.003861810146107121,0.017759583796708164,0.03553640768129477,0.023841820934800237,0.00789653091039378,0.021258864921808847,0.013673988120570142,0.018454962859228517,0.0063895208021018295,0.011488020985317777,0.024713325787078095,0.005643516655861087,0.03630100071773734,0.029865148079933092,0.00367300144857058,-0.013415860951684806,0.0032940403627737687,-0.00014046728812125415,-4.1880256017886555e-07,0.00019276983055214992,0.00443470581022492,0.000137016270814946,0.003476133992744807,-0.006147876334747432,0.003103631188569455,0.0046059680684147385,0.002120974629012893,0.0012095515373080972
Ag,359,0.40866971717557765,0.00255667481818748,-0.00018412870739669435,-0.004892499768442967,0.018488496257543785,-0.011000782080625514,0.003902031815065889,0.017893267494453278,0.010214503161270748,-0.001622068091376867,-0.00669210439468164,-0.005444162084820863,0.003071892066765272,0.002530805603677652,-0.00762144776808405,0.01503615773676014,0.0015904904427277169,0.009567195730598575,-0.008962652336416337,-0.00035295509520540396,0.0008617885098860432,-0.0023637314549813985,-0.00042614992409097655,0.0049524491258966285,-0.0011928131651098369,0.018841158943899566,-0.0023805599116764964,-0.00034030860681931707,0.030616763110762293,-0.001977554276763495,0.0031046056893943314,-0.0008633230068651564,-0.001012326355502895,0.0009299945138082764,0.007112334155354477,0.0055046560817374485,0.010833950296615475,0.0013309883948119956,-0.00604921333311501,-0.0005444948766104972,-6.404765243991578e-05
Cu,448,0.7212297179861853,0.0031391528632368276,0.0026942056086619844,-0.014331502951911422,-0.004373081245249777,-0.008018099324288278,-0.014687810213587746,0.0038082945272602197,0.008992129956768185,-0.0018627332941504571,-0.0038654531765896717,-0.0078023360684729955,0.001553829382214906,-0.00590703913392412,-0.013298237580104464,0.025181034626649862,-0.0030922007317274428,-0.03087555366317691,-0.008605081022696795,0.00042968576540183535,0.001827765739669721,-0.0034241592872155573,-0.000561218049776903,0.0022492528429129558,0.0010734760903680326,-0.10058467536417826,0.038531660924871154,-0.0008108574531886209,-0.0185311510137625,-0.002634395879318609,-0.01691619715699057,-0.0011058196065970218,0.00048578475633684706,0.0009651344013989581,-0.013389411709416148,-0.025743497528874816,-0.008677594405274243,-0.0006363450339293608,-0.0062557342682838454,0.0004318282853142086,0.000993959304840995
Steel,807,-0.14320932427327673,0.0046327899010630575,-0.008239141121790168,0.03602799342174942,-0.06886860401872953,-0.01314889028419137,-0.005798487640325882,0.05335773020659996,0.021343305443697145,0.015457230273792474,0.0027736825545016113,0.0018960958825017748,0.008104207344950176,0.034112077933166826,0.015927918740429085,0.015157933280736143,0.0040251896090621585,0.05109071370291064,0.00962793982325242,0.0007271465950310756,0.0012927652206951084,0.007580576607945974,-0.007634376680385349,0.005157834482000425,-0.0037580667049468656,0.2267292416847697,-0.001375162194661461,0.005792975692093859,-0.005842980499789131,0.006019337609855426,0.006155507016801685,0.00992824733437425,0.015664843565083783,0.002522519646712989,0.003873145781948789,0.004926534915361685,0.0072551903025096995,0.010827744249322787,0.004049158037470987,0.0004289028533833039,0.00032245459864510285
Zn,468,0.8620595251437017,0.013052092342789779,0.016915500918545674,0.008398128918542002,0.022679177352752263,0.009909061492033489,0.012914612829399917,0.02288942629462252,0.03542636909845097,0.015994973667478086,0.01587297770094695,0.023705358003218675,0.006090874310260617,0.010429351980858804,0.022977072028206934,0.021491036788044617,0.02936843375987567,0.022804562831417807,0.01220952255341244,0.008887789513499812,0.02067633527319699,0.030126126107492535,0.008864806831153716,0.010109822368135511,0.01127857912759089,-0.06765029913941657,0.002054452502779839,0.0005903107991998736,-0.010949852082586167,0.004181082472280008,0.000576445324289451,0.00036197763276001044,0.00701596015533877,0.002545249702287998,-0.003008891202898253,-0.00512455558679019,-0.002233731870554963,0.0018767815621899577,0.015018398227286428,0.0010474467896420256,0.001512977897421615
Ta,316,0.32097378238231256,0.009034920042907763,-0.002292815760316089,-0.014622450791368015,0.03653019377859428,0.004460018883559545,-0.00273239400719748,0.003496456551538566,0.0025777251339256803,0.0032859687090200937,0.006093196130567714,-0.0020641691601227382,0.007163464121886447,0.042834128021686596,0.01006351386701991,0.01578695520621154,0.010658169458237169,-0.014103077532777373,-0.0004410913116263015,-0.0007089546456612359,-0.004097707090301345,-0.0018562727159869103,-0.007494687511269993,0.007409511708903688,0.0002010654209396671,-0.01720143174782139,-0.0021392431908670664,0.0018205349801375826,0.057596861236007046,0.001172797844324247,0.006370787810125433,-0.0005135673754265095,0.0015932152059438297,0.0039232372569257745,0.020775208121607106,0.03540031482312867,0.004447307810736492,0.0019104359774962144,0.004254576480311869,0.002290468000287596,0.0030687364927781953
Al,96,0.26759610349956386,0.0004198515047135877,-0.00426388753233011,-0.0008348283934312186,0.010520587365100168,0.008332398824321125,-0.0006721291323378569,0.04149538484557983,0.00901997833489588,0.0006438575784993544,0.006916507359375275,-0.00036633879036450465,-0.0010259627824821124,-0.004116376182008858,-0.0011613226067316803,0.034001892220986596,0.013622960635548595,0.01833714375588593,-0.0005325767425935826,0.002920902634888387,0.0033658008081571605,0.002846293703629152,0.012395328530887182,-5.946616542789829e-05,0.0038366737190301506,0.05992903869590185,0.008753182370386327,0.0029427535130669277,-0.005415339353045756,0.0006083495059223245,-0.00825740795655786,-0.0007204813662883637,-0.0024302900435720183,0.001917810351994376,-0.0008682474763143426,0.0048441129203982206,-0.002456664157601457,-0.0011731622088668565,0.0025973404688342592,0.0008281719776569153,0.0014368414137005763
Sn,893,-0.06487803627701028,0.0015626946862004139,0.002418948599055838,-0.024850125729617846,-0.04181847547393541,0.013545117715039872,-0.010315645617555203,0.005125924538079435,-0.035153850349395666,0.008817024526928298,0.00533186148874327,0.0005628211016501404,0.004325810045481077,0.001297722853632204,0.012400141484729357,0.014016876363719904,-0.006568428137330197,-0.04680282485531925,-0.005105468655357648,-0.010881806229893069,0.00823559839189402,0.0018555456574423724,-0.013680878086720622,0.00410349574318671,0.00689020752307607,0.1158439723547555,-0.003398847169900249,-0.010577598009887921,-0.030653154318938534,-0.01297335109452316,0.0036985774600250478,-0.002692370769530787,-0.002035079681301103,0.00011993524081091138,-0.0072866384562096445,-0.054974516504798884,-6.782941731858945e-05,-0.0057710537028917725,-0.010176012446099546,0.0001369713904187113,0.00020051889387478109
Ta,149,-0.4102410387682352,0.014529395578691031,-0.0022020749037965468,0.0030324560816946417,0.09874733499578002,-0.027339467305119367,0.006448089187041673,0.022469641168696756,-0.002842872221086702,0.020411755803958986,-0.015906488092937213,-0.004175406720872343,-0.017006436238671645,-0.004919758217179974,-0.013066597188614653,0.02944995335839432,0.016669211238022497,0.010176193013513886,0.009563488277499465,0.006685174515222309,0.003920015902290515,0.02077913835370083,-0.012441295137457712,-0.03797886859023781,0.008557560137413881,-0.09546947381376715,0.0022337440202093105,0.006342937677181099,0.17765166055793047,0.008263137223034237,0.019087006850938792,0.00476576683060818,0.0028613246665498905,0.004821180568198543,0.06582285863298135,0.1271480887389538,0.013587003150658528,0.007159320656123561,0.020326099595794882,0.003043408518168391,0.0031027257095066043
W,373,-1.53106063360097,-0.004118079542828292,-0.00490205317497159,-0.016878265768224193,0.0038396166162532022,0.013806398082502969,0.0018098912561415083,-0.0051906635380471735,-0.002916736757066019,0.00018038301332665816,-0.0037623554240229892,-0.008406915935523463,0.020425484146328846,0.00120106156195259,0.017313760346653155,0.043588530526451875,-0.018665223067330386,0.00802332138198146,-0.016622878730450777,-0.00950179603775062,0.006818563107665869,-0.006090641482684108,0.011115550087189471,0.012570957826136096,-0.010846538639962345,-0.16558206995178495,0.007394004279535767,0.02102679169498067,-0.07585453590788907,-0.014624203986140024,0.04377425254974115,-0.0011097372344617557,-0.006621035001824591,0.006000925539732255,-0.03427529989249295,0.021765958129699524,-0.05799356162857853,-0.0068325253724429895,0.010579430521340947,0.001018866170763264,0.0009565044807999501
Ta,843,0.45800292227419964,0.011638210119232559,0.004223391506237543,0.00395564462664196,0.043159297964518874,0.0511370600550089,0.011981366135816622,0.00625062654972494,0.004808756351493746,0.04066022844190284,0.010565498263777869,0.006518801814355336,0.013137032914005174,0.004123805807088177,0.02026340122197941,0.025930682721284348,0.01352305736467992,0.015251297404029593,0.03837297019811258,0.020324147449789057,0.015327505952454256,0.011476269270556621,0.0088176671969052,0.01555981213583603,0.015045225834353148,0.018738272417117417,0.004788657046421018,0.004149408866457135,0.06780338771530585,0.004951440291909913,0.008319369792351514,0.0010103284126909535,0.000538591616785922,0.003980129902227629,0.018331991086836218,0.06189378290548064,0.0077053363436795025,0.0035535351092149383,0.014820607011740096,0.0012205392255669248,0.0015792758942420545
Ni,470,0.38829352592027977,0.004196843712916959,0.0031318005851309,-0.00517794261236627,0.003555701739192976,-0.010312833729375987,0.00042848977209798656,0.002722980234042385,0.007706092689885311,-0.003770728273891311,0.002715813041116333,-0.0032950850635271966,-0.0011490914293677463,-0.003346526062017591,0.00024317052769631773,-0.037138708216585374,-0.0034590281291491175,0.006617243847818984,-0.009183849705364884,0.0012938234383472727,0.0048921240479856,0.002531529667929055,0.003497839945652204,-0.016935429109656147,-0.0003340629791686212,0.07119016001106591,-0.005353556241046711,0.00853252138830467,-0.005470246864467808,0.0035507686136979208,0.0042800679095493675,0.003871110189464889,0.0011195825350963297,0.0029165907309592967,0.0025302974864735554,0.004493255623975233,0.014400973745995267,-0.00037332053739365693,0.001632882277176308,0.0004390788236320483,0.0011535394573669716
Zn,314,0.4155521380067711,0.001372873082354212,0.0036594883865365157,-0.00199300574355029,-0.015003842655882685,-0.006088442839476152,-0.003439265952276366,0.006939073782526702,-0.01743226322801122,0.0031814718770764847,-0.0019859179309180855,0.0039042065723526955,0.0028658179939960917,-0.002427117697924339,0.006366413739230774,0.033928208619289524,-0.0037149596745935146,0.007151140325172573,0.01138628129527323,-0.0019075175632708749,-0.0010017441560102212,-0.007784151160874686,0.0038781173622255646,0.008577283413841001,0.0003736879097779375,0.056354514369451325,-0.0015916862430559646,0.00047073374251332,-0.008159534530903378,-0.0011112891605778435,-0.0030346898623983772,0.00011456112542543862,0.0009007667106749264,0.0015324564434563968,-0.0035651648298289846,-0.007057069276656049,-0.0031188559678892924,0.0021942969890706215,0.0032893804018864375,0.00035782990682746126,0.0009612757566958894
Au,1013,0.47303736683518716,0.004057921358601099,0.00928428521250661,0.0076531104945515935,0.003779914923631783,-6.280897548564328e-06,0.014119290619658265,0.035916827701193345,-0.004024252743466374,-0.000232684143315443,0.0004545505017575545,-0.0031736725961433146,0.004428507379964356,0.011753963225446196,0.016180561446901564,-0.0010438976772351228,0.001434021438259079,-0.012427171736063326,-0.01286162123318417,0.004294361470769449,-0.0036631535614128794,0.0046205617028566934,0.003155823639846476,-0.0012215554193663338,0.0038008287483730055,-0.048528656622118846,0.0051392306898953525,-0.0026845836170685585,-0.0011882877591497779,0.006256866306149809,0.0012369795134948534,-0.000950365070617144,-0.0014100407179711025,-0.002991520554725776,0.008928961140543276,0.002935144890528075,-0.006752811807293015,0.001587731971753725,0.0008367626169895214,-0.0009237829204370543,-0.00419065298013611
