,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Au,455,0.003786488140808395,0.005918435841684918,0.016085203878394502,0.025879932883999972,-0.0010698231686103723,-0.011616564111625108,-0.0015965505287074563,-0.0001398034975740154,0.002056440792455888,0.00023223561185298103,-0.0016120098032216278,0.01217998350082907,-0.008413178753056666,0.0010541001599875207,-0.00933760506991755,5.5800085317841064e-05,0.000726961904328554,-0.001464185222332122,0.004125980604905279,-0.0021848727123313988,0.0054776544230164615,-0.02901756419145917,0.0003288366044579722,0.0038985679514891712,-0.019937710452711525,0.09244920625582051,-9.255414723506658e-05,0.014183206114649747,0.006887932962307316,0.20209635305080667,0.2936229056405064,0.346938118449894,0.027074328413046005,-0.00789400098104033,0.15062609516948317,0.001108481046476974,-0.0010693873767863274,0.2643750403655703,0.48574199264941015,0.0
Au,685,0.002936953128131291,0.02749334545991697,0.030516139313337312,-0.011202753940393084,-0.004180015222271145,-0.006634474233398221,0.0017815615698795,0.005090543817969895,-0.0018805874601307286,-0.00047686948258013773,-0.0003242397194481244,0.013522803925242362,-0.0038695423620938962,0.0014809089333213915,0.005675243471552755,0.0012722912101827046,0.00206844240637348,0.0024891099237520655,0.0034395092882365317,-0.00020169884064328116,0.0020511288196163103,-0.0010633914961949227,-0.005899819659959034,0.0013109675654265605,-0.017034054258375463,0.09163239612880898,-0.00012271397645526548,0.013304202868286177,0.007382144213333721,0.2039833345192149,0.2943913530608372,0.3496209683971539,0.02609864424184773,-0.007702847782130095,0.15177988421550836,0.0009005179497314781,3.727436896582504e-05,0.26563282843620933,0.49066085509834834,0.0
Steel,45,-0.001944911063448096,0.03078877019092107,0.08075643500675823,-0.012518993415741446,-0.0011401509857178202,-0.005765448541953514,0.021882987077471747,-0.0026777079769144466,7.696082907892877e-05,0.002464972234058422,-0.005381086319970129,0.015285416638543088,-0.009546662020883327,0.0017548915979025016,-0.004389935437029399,0.0016309843213277875,-0.00016940596023461206,0.007084072961908303,-0.008696268214208632,0.0037490223498437827,-0.00010578190921459616,0.03068846287039859,-0.006499556708665326,-0.0021668840230860214,-0.016990171542241927,-0.029389015787838833,-0.0023338755232759777,-0.08079941938192706,0.023108285581133165,-0.09884772142010363,-0.0893995657562235,-0.0857681069790618,-0.10704984755897971,-0.011908285088401773,-0.02205983831832345,-0.010145481164319613,-0.014798851168884686,-0.03805622374622485,-0.07065137297373646,0.0
Pb,1204,0.005322515963402397,0.018022981768265292,0.02835274330591243,0.012366523031096671,0.0026052231370708215,0.002588554583090743,-0.008531017789487373,0.003617316758030103,-0.0008880492500999065,0.006116517651205792,0.013710083209683751,0.010393408422830543,-0.015572261980229039,-0.0027287315645891114,0.004224615862572443,0.00040471143314579325,0.00201650181646744,0.020738921072347087,-0.007995307057477741,-0.009153358125437671,0.001352489513189056,0.02156613580995104,-0.009513865418967312,-0.0033022568049754482,0.08397049789463142,-0.006346272107258464,-0.00025958315037651633,0.046146161077143595,0.05371704123923671,0.014395105478129423,-0.01630780508839018,-0.04572165231331973,0.05206150589016697,-0.01300735911206434,-0.01557618861905675,-0.0004591719562697053,0.03225346257865071,-0.03180530879961102,-0.05923871172604466,0.0
Steel,781,0.00013606591597246147,0.030659039178350677,0.04196050488955218,-0.013481343968028192,-0.005085212180632606,0.030464154584438782,0.021530250451247533,0.0011243545130687762,-0.0006376611867877925,-0.009447239526361124,-0.0036073920604402145,0.001674677943837176,-0.0025284362667603527,0.003187129443530504,-0.004995312711146398,0.0016433230998057584,0.0011616033650593016,0.015058543397712626,-0.006959363470611896,-0.0051442106553450185,0.006034380749889862,0.03718554158476594,0.004320812291903923,-0.0017475157591548896,0.024707216625315647,-0.029497001252865904,-0.004202617596655162,-0.08342243266587082,0.010083106072272462,-0.10827107154918246,-0.09584829991299412,-0.08693720208155706,-0.10674337488975369,-0.014101036644633712,-0.02490331336736844,-0.010936432336805276,-0.017056545380011588,-0.037457850100152554,-0.06944274291618147,0.0
Pb,963,-0.00766705309487954,0.02837486616222675,0.08416645476933246,-0.019757735471368186,0.014297842485408028,-0.0008190762313788334,-0.0018160654239066953,-0.0007402483503576719,0.006149860060417958,0.00507223144291243,-9.152228339921262e-05,0.001586701952795531,-0.03332543860200965,0.003811559883278698,-0.004871123453166543,-0.00039743190024006333,0.008391264486114389,-0.0037276403619688056,-0.0038904645042805003,-0.006965797787756048,0.006690037182626022,-0.025671653412908644,-0.011069210396165997,0.004427211242726345,-0.04787988047997865,-0.010294269478851053,-0.0006452969632124158,0.03228301244557535,0.04440998227022474,0.004543083696008087,-0.02317015788317408,-0.05372819090137752,0.0424952259750781,-0.025515082086973038,-0.01595279176261693,-0.008575928565749055,0.0227118602356858,-0.03340373975386221,-0.06161936137522241,0.0
Sn,504,0.0048340469044835625,0.026863316560123137,0.06215237379774931,-0.021912545262667157,-0.004001665875582298,-0.0024351010764416254,0.015157606523636135,0.0007818097429098334,0.0033434739625769153,-0.001977062334555501,-0.0027494454238942696,0.014131753952318159,0.029908523859858926,-0.0004481491960939628,0.009692229410520928,0.0008083348042619133,0.0026889186737482566,-0.0016980182232448173,0.005406426727624151,0.003395875516280851,8.998242370539525e-05,0.01301365136321822,-0.047177437491531325,0.0005844717815970513,-0.0515539308143939,0.019834133737751877,0.002324460286225574,0.06828277824284917,0.06878593587419377,0.016747841359546597,-0.013352542436809127,0.013996680063415343,0.0837406644859772,0.054196998657675265,-0.010731402313309029,0.010815956931715215,-0.004119499404500954,-0.031217855031265423,-0.0588073617809078,0.0
Ni,333,0.009632550515595495,0.029630610911638072,-0.03065647177236843,-0.037300422829517496,-0.005376677026751271,0.0012702821818644846,-0.01503871462279183,-6.30826235421953e-05,-0.0024717864549225767,0.0020616971975554125,0.00411004283607117,-0.011122485446162136,0.004797080302701595,0.0015358609235955796,-0.00891283765599289,4.510270370673939e-05,0.0018497341947039316,-0.00567367910487198,-0.004068058880062078,-0.002059215289801809,0.00817908516445673,0.005483711013975452,-0.028524494190821436,0.002764663643788319,-0.0052854234840757144,-0.0020457114685398883,0.0010065638736701324,0.05014177424581473,0.061904674519605615,-0.008225129968704894,-0.016448052213065657,0.008653588979160047,0.07265225097505178,-0.010759399550993205,-0.013462719214170504,0.005157171248434679,-0.005751586082511277,-0.03328978281779896,-0.061385386689800585,0.0
Sn,242,0.0012879317957195002,0.031808740992985925,0.11057393984948331,-0.0247267418022687,-0.0045059255730155266,-0.0027120413341433346,0.055445240993861056,0.0005392595657066614,-0.0009544030567736367,-0.001540046346170457,-0.001972881528996576,0.008044788715976489,-0.03651000396102111,-0.0078725557527096,0.0032940786380981557,0.016793860585639794,-0.003754530871897152,0.007239170055754651,0.0014800690153668717,0.00299358759713648,-0.0019426779029960678,0.035065911110171155,-0.0002674873474351728,-0.0036812326466946757,0.030341162878198335,0.014390981516668415,0.002927212967859167,0.057173749767652875,0.07042215637180071,0.01929417040844789,-0.011537821100063421,0.014172832506344851,0.08305754539815267,0.04685637248921153,-0.009471075602126698,0.011766414524673703,-0.0028919939766989013,-0.02752799853515256,-0.054763861629857344,0.0
Al,46,0.0036810042942122378,-0.0419195012596272,-0.004638780677247474,-0.0012590649085329727,-0.0003229768087517101,-0.007715367069779008,0.008928525418699275,8.458056288001962e-05,0.0020271618066747253,0.006204378378558975,-0.001241213427384948,0.07703620742819489,0.004702097711851695,0.0017999411608590054,-0.0032213925661392934,-0.016292294330750644,0.003487839279297281,0.0007136333474413949,-0.004489978510630011,0.0017568857938132308,0.0019378844600534484,0.030694637826047807,-0.00978387957765046,0.0002832532034588758,0.0028916505376399672,-0.026721437569597363,0.0008939379178952399,-0.07323557581869385,-0.08388483544324736,-0.0778277764043659,-0.06941583154880973,-0.07250464546932325,-0.040355387889712574,-0.006118558920579164,-0.022325464453827593,0.001514284173781762,-0.009483652641753987,-0.038755216461694095,-0.07092519998580513,0.0
Al,826,0.005694781935867371,0.0010357620744975413,-0.012604140676406507,-0.00028829968125794074,0.0016737189935049632,-0.011069638481725968,0.0012919740113844504,0.004577459628733933,-0.004627991634626192,0.002989952443755971,-0.0011035573138223158,0.03780623505760922,-0.010679318183790242,0.002503094111044277,-0.004717942157955437,-1.2523172848681515e-05,0.0036170595299289897,-0.0010820515435944794,-0.004544424737079054,0.0008030798537843141,0.006661112319995924,-0.017801409942246826,-0.004071467547284085,-0.0017269803078638457,0.007007107386571276,-0.02553142100323865,0.002512068760574984,-0.07520229655956334,-0.08689249229703407,-0.07127906949093699,-0.06359538305872632,-0.07166240894892756,-0.04021577323560233,-0.004775831061048164,-0.021683733973149433,-5.7615560079062796e-05,-0.014098123413742758,-0.03842257685542384,-0.07094195371202149,0.0
Cu,32,-0.0060184181861455905,-0.03431235732866509,0.01901818798535902,-0.035001468381737275,-0.007011819098012927,0.02380555697364285,0.03108000425337706,-0.04347491925856737,0.004657986295590753,-0.004559639100555367,-0.00034216043068066945,-0.042582491195453376,0.06872660849039652,-0.004356408450546695,-0.001404531674786049,0.01501852684462698,-0.026054814687522902,-0.006551723579889278,0.003963968884728278,0.0020846315698897834,0.0031619926662818914,0.08963457096203946,0.0024219859070872154,0.002681789787821262,0.0335429727072999,-0.01781711413358865,0.002889276212999419,-0.05237371049961807,-0.1033550763293108,-0.022572564391688817,-0.027217003309173315,-0.058666644584787854,-0.05665759955424425,0.011005386453320843,-0.017008151239862143,0.004868296225720549,-0.005381427993480184,-0.037858497998798674,-0.06977287576381115,0.0
Pb,1010,-0.0017823054245998948,0.022749862444460922,-0.018302203118770604,-0.0015571300711548215,-0.00047216380733199623,-0.006839521848615934,-0.027034913389706174,-0.006658393138702972,0.004524826769671088,-0.004430897241772492,-0.0011919327110403747,-0.004404292933192593,-0.018876892511720676,-0.0026808085219640833,0.029560343386160964,0.002099198318590791,-0.003919104284534703,0.0032488616828540598,0.0011205470093378174,-0.005333579342678364,-0.014466562438412567,-0.0350991075400072,-0.008806564541990212,0.000995432417380887,-0.08851298111725936,-0.011128423263620893,0.00011957530578737641,0.019101692574869395,0.03792585364433287,0.002813074535824236,-0.027325932324561337,-0.06031649136716212,0.03743632585090567,-0.02616576711620786,-0.021165384410610017,-0.008766221818107742,0.017456591941690792,-0.03588643096890723,-0.06476540120463777,0.0
Ni,796,0.0005449250645387446,0.02395475152744137,0.012318875348461013,-0.03606780785263304,0.006081488039210404,0.010798418574944062,0.02405510321099096,0.00014173615503824705,-0.0057265413372589065,-0.002940170629831214,-0.0018145817595402792,0.004548927368652302,-0.013826873450591436,0.009764489376910634,-0.02011239428587638,0.0008422148480161304,0.0002726001178734983,-0.0019901344058673473,-0.00101849906873616,0.0033933048402181166,0.015209772243875427,-0.01497393457227446,0.029749115557930902,0.0037400633433168767,0.02318443202605322,-0.00484040652117096,0.0017370630542286342,0.047423618062672694,0.05438532818927891,-0.00896372500097476,-0.013434806364451364,0.007917184255992025,0.06819593763240564,-0.01650551646389329,-0.014212040060094489,0.008731989212628877,-0.005298450921712584,-0.03311108498765979,-0.06018532689248382,0.0
Sn,357,0.003941524843544463,0.02041379493529828,-0.0039353534128741315,0.009218039153749783,0.0022535857141827605,0.0012460137658729877,0.01040437750185664,0.00036622091920391643,0.0024779009186201633,0.000619209435935243,0.00020866708898373694,0.008874801126269764,-0.020576217753688484,0.004626071304476524,-0.005663069319100063,-0.00418365154792126,0.0027237225036145455,-0.0014414534802294908,-0.003284417935592637,0.0012614442436982818,-0.0009793307172705618,-0.0037048849919126044,-0.028980804553136796,0.0004163411785913936,0.01282828397164059,0.014106814273865346,0.0010629755589110525,0.04944831061465723,0.04840271220794165,0.01598824827788079,-0.01188656041963436,0.006259336981921064,0.07168030489753154,0.047123590759374626,-0.012704910540512452,0.008478981121262176,-0.0016051007508838169,-0.03127663868195848,-0.05850345479345103,0.0
Pb,26,-0.0039575856882815555,0.014894894139773605,-0.002107249109694418,-0.01585951850766456,0.005694899526771017,0.001442512980584012,0.029655570603861352,-0.0045159678491838474,-0.0011001036824248008,0.00718579939041211,-0.0024090712293964164,0.001039884319046141,-0.028468181195765954,-0.0001806031383753718,-0.007283642919003397,0.005101701725220174,-0.001939496157773398,0.015661880530180552,-0.000445194895981575,-3.593347686106087e-05,-0.004242433193023065,0.01650197794981304,-0.0012208590361226933,0.0023028583343046843,-0.1387793110794881,-0.013642753200622854,-0.0015461787261659534,-0.0015523050496184683,0.03476552270093316,-0.00032256050277936117,-0.02662027938757215,-0.06377160137200716,0.03315414047538269,-0.02944433149100594,-0.02354669561945437,-0.010065430084630279,0.011030125887762277,-0.03613598381168857,-0.06643545160799247,0.0
Zn,564,0.0027577900673050357,0.05936251439508132,0.033846187155618046,-0.03255799087773305,0.0009285451324121927,-0.011636283665345692,0.03243251707164061,0.004651989286123912,0.0014713499332075818,-0.0013794835827188928,-0.0003216691241510838,0.02548249113741749,-0.007774372998023326,-0.00015447170592962456,0.006294412918878446,0.0012956805967571806,0.005083090609094242,-0.0041839545605309005,0.004355953094132672,-0.002230519341221688,-0.003731864229774658,-0.015189629747349992,-0.018499799986396625,-0.00189894613844517,-0.03172509867969858,-0.01209141215256596,0.0007073786773549601,-0.01425864097701979,-0.08386750520326007,-0.02209066404036118,-0.03613444019080466,-0.06618437725666106,-0.05203096571941053,0.0060100841850215005,-0.01595051907507413,0.002467067871091806,-0.001646956856923067,-0.037593613601817816,-0.06936244224094415,0.0
Sn,470,0.004362026007544073,0.013825975973675459,-0.05131761927418803,0.006946073589485289,-0.0005249378940618902,-0.005081392096425786,-0.026743938071920784,0.001498374925934464,-0.002494323780262369,-0.0010639387181483712,-0.0003485777554721187,0.007224753866778226,-0.002971749087417952,-0.00017131609963944066,-0.005554384132413151,0.0016315603816262185,0.0018606607105341511,-0.0031689081650200716,-0.0036260723387250083,-0.0011466637925062564,0.004265473896409047,0.003899553007417561,-0.016221164862674983,0.004859619408595722,-0.00012090307774154419,0.013999002627002505,0.0010123483531144838,0.05288951508485376,0.047084980029361984,0.013956237856822004,-0.013404547121504452,0.006677118477064699,0.06672772175445989,0.04758480817271534,-0.013604381977928414,0.01045863329714118,-0.00035821893883042637,-0.03326368575681807,-0.06007404644219448,0.0
Cu,1067,0.013143359272031611,-0.04556409837333973,-0.030960202527414524,-0.022152504734012375,0.0044923466945112275,-0.013399884238218189,0.02008049229231508,0.005532326015194498,0.003936770893595379,0.0033385394981022888,0.0032929147295753165,-0.09225373775569061,0.037676480751797366,0.011964613977031512,-0.003727504032161075,0.022707873238596226,0.0037749600945216986,-0.003976180201127513,0.005011118627865845,-0.01891422875429233,0.003478462060667694,0.04679150159759308,0.020534003478789323,-0.0013609925236488856,0.04735789415747409,-0.0181100905867825,-0.0020940258839536783,-0.057369544387102074,-0.09541840897266686,-0.021431443114820363,-0.027103183147968096,-0.06163901442464374,-0.058895939322410704,0.01338130598731386,-0.01963143672038054,0.002349009804245229,-0.008053038350795032,-0.03830189617851115,-0.06958469902134744,0.0
Al,983,-0.02730164207486968,0.019075892601904107,0.0035746002874457086,0.009196701670951594,-0.0015044311734211003,0.029302736636315854,0.008779602852469445,0.0002735484152909593,0.008085131538897096,0.010023187922917742,0.0016318200803181603,-0.13419251088832967,-0.010141894936132942,-0.001749627393232196,0.003916826984927263,0.004069760506178394,-0.026831252077733604,-0.004003073920349537,-0.009374638132366674,-0.006082876836547718,0.023840117418923584,-0.017039374796281186,0.007047217057299499,0.004857404375623927,-0.06503909048720387,-0.02379067132358657,0.0019263243654561125,-0.0895654376956919,-0.1371626462039645,-0.05628147896493406,-0.06011243188117612,-0.07816051614216178,-0.047626158805276333,-0.006183376535935091,-0.024516009856311107,-0.0034721006912309376,-0.01588474210404969,-0.04072528551218252,-0.07590675280463895,0.0
Cu,649,0.009451026534655958,-0.03326600714536736,0.004383475940771684,0.00461670387584868,0.007519624448177936,0.016147212373223214,0.008044711884660537,-0.003821062880392145,-0.0009641260985220087,0.000269362685563209,0.0002107356501653458,0.043447850253257106,0.034606516100545416,0.0014227140445971912,0.002060253114846519,-0.006119060274379439,0.003229084636389045,0.003930528433170799,-0.001500581940513731,-0.007630579367801236,0.0021814990453587675,0.06569513833376293,-0.004430040895209595,0.005874638445050873,0.008526176660128308,-0.012861423228193449,0.004175934910102405,-0.041960524514537204,-0.0753699845990714,-0.010132880888619047,-0.016933814677036897,-0.052411034925734436,-0.05733904805409824,0.016027540711675427,-0.013297225355749403,0.005973918075562603,-0.002916779771077717,-0.036630165499143656,-0.06716532820550951,0.0
Au,546,0.003518934133486396,-0.017476958822705304,-0.007777331181672777,-0.0406661170019462,-0.0025393458048743223,-0.007343562234505078,-0.0001581806710602798,0.0005149028752562832,0.0017122171748948747,-0.011469571305433843,-0.002053255467418023,0.01525438663904117,0.001007211956528022,-0.0003282599254296894,-0.0028444991102117923,-0.00042190298376803723,0.005160846041090777,0.0021782730995592104,0.003591257657301275,0.0020111704081444406,-0.007547354655686647,-0.11073096449781084,-0.00908989127436928,0.0006391583542702754,-0.009859802802336035,0.09481714856371101,0.0008405964174237167,0.013188384823375705,0.007997926800885876,0.21245586001449568,0.30237463761731825,0.36126177840665286,0.033495033217829095,-0.008596911311790374,0.15604982337893733,0.0011490714756851837,-0.0029126127607273238,0.27380501825708503,0.5009481549245128,0.0
Al,481,0.0063724612184413235,0.013796896105197267,-0.011059545237432819,-0.0015989508912440439,-0.0012464811395853518,0.017756092816700788,0.004881718794318433,0.006645021791975256,0.0023320813055449853,0.0003105800700323684,-0.0017769167616548984,-0.004861022727053942,-0.007164658821332461,0.0068622255906250216,-0.004593262156464928,0.004237231644048076,-0.001738215067828713,-0.0017905427615335315,-0.007108847555388264,0.0062809631710098995,0.007065829915952249,-0.023962339230337096,0.0050802501276669765,-0.004397729589682133,0.020688076513806785,-0.02509759960826963,0.0015137388086814564,-0.07404983513464963,-0.09457330371887769,-0.07042327782535522,-0.05743900939748428,-0.07385945568310469,-0.03946845636652799,-0.0054134579567325265,-0.022163041029740427,-0.0008527037268991633,-0.01461771429981811,-0.0390501175018904,-0.07192626728565703,0.0
Cu,477,0.008170446609215338,-0.01039643700768351,0.01939449285188154,0.00805042947496418,0.0025974641878482962,-0.022815199127683847,0.024077129828377525,0.0033323270230261625,0.0037586447949876163,0.007521536032938893,0.0014737296887305585,0.02544487198182072,0.009148803641020815,0.01707099931138485,0.0026610529170701955,-0.001091030697669186,-0.006431700919195598,-0.0037880150592243325,0.006769992584566628,0.009020231883203535,-0.0012438481039950728,-0.0005325153419238998,-0.02458326280536758,0.006923917966924489,0.011739490404705273,-0.016730756128500675,-0.00010487275106774887,-0.05286459485851823,-0.08888600704969533,-0.019355117216360476,-0.02231482528112208,-0.058450194207158954,-0.059881266350246945,0.013459237371390249,-0.017362395729848896,0.00476561794679468,-0.008083657047816285,-0.0380122669219058,-0.06904762347975826,0.0
Ni,834,0.0023575419704467424,0.02805778982940625,-0.021569290980471622,0.14634516231411468,0.008138385137315038,-0.0015902997490959358,-0.020040046157908165,0.003351202445816077,0.01211713589353463,-0.00046570478973952226,-0.00027653642009875583,0.006511191058249511,-0.005457063122991771,0.0017464506433118201,0.031043485553662938,0.0022623650064877068,0.008369798697361224,-0.003801984032679213,0.004865481472064592,-0.0016433108375274363,-0.02846411620639493,-0.025464054132651057,-0.012119607062790323,0.002167147344324383,0.023787482922036193,0.0004774092626725331,0.0016271927678456592,0.055020383802081005,0.06488956820089728,-0.002969564890624722,-0.011191060826430822,0.01630434960611234,0.07929037411403854,-0.006688479161061719,-0.00937986657060185,0.010594026048022422,-0.003507518481561583,-0.02957461883782323,-0.056419595195810815,0.0
Cu,1122,-0.004190343876257935,0.040579761420980916,0.0028931147907491736,-0.01943547585645802,8.382619816923388e-05,-0.007147985124610688,0.02026999158070238,0.01963698671230881,-0.006320653174870692,0.0021634987888156268,-0.008321847079041435,0.046088230591587453,0.01588474347079394,0.0008175734042638039,-0.0015062738842475734,0.002593700232996994,0.007972773251350472,-0.004742848641730435,0.0007654384792408725,0.0021136540477041136,-0.0026049853608545647,0.0034453171195282933,-0.01537779140622757,0.0021456347158917677,0.012738162499733096,-0.010165061467796836,0.004815079529351281,-0.03471926221218434,-0.0706430169145111,-0.008009727378746126,-0.02127134747458314,-0.04938120653649557,-0.04549326797288095,0.02061956585553616,-0.012147829394629234,0.006622557215168496,-0.001808578269152561,-0.036756969387813906,-0.06723637763000319,0.0
Zn,810,0.0034470676470096133,0.034637591001410284,-0.00380749962658425,-0.03918241213615406,0.010284110180622329,-0.00029009932815835725,0.025283867583620723,-0.00038079085392074075,0.00033623002847484306,0.0006217883767042886,-0.0012239506152496287,0.0071058287612756135,-0.007294618035124783,-0.0012293727592741885,-0.004097682590308253,0.001005826788189281,0.005454273125561167,-0.004973720088092347,0.00739311798634904,-0.0005230798930311853,-3.315979683230463e-05,0.010848623124549806,-0.008953559710701177,0.0009283631497709108,-0.01595623022865868,-0.014543455330693091,-0.0012898760823928071,-0.02670836899053773,-0.07924520413920859,-0.0212896499459686,-0.040041108724185266,-0.06718592017155274,-0.055193410181451776,0.003891789208028176,-0.018385178213745825,0.0009665534039073027,-0.0052207859678500106,-0.03820256091626868,-0.0699053343484168,0.0
Al,209,-0.012696570457352133,-0.017774006206929677,-0.005929495927600925,0.0037591934149820198,-0.0022629188903536,-0.002291618577086472,0.027226816743550774,0.006757059011312172,-0.003486423752899449,-0.008518664057296352,0.003075558778621941,0.07891924713083258,-0.012725537037565442,-0.0010927997961747038,-0.005329070234509905,0.006708093211385611,0.011201689231972544,-0.0013923532773196935,0.00025162557770416435,-0.002665051249708585,0.007316330626917459,0.003297076203000303,0.008806884379616516,0.005454550334052825,0.007742732454439338,-0.028533764857317213,0.0027786236716262143,-0.08252250641554575,-0.10294019260293231,-0.076132711039843,-0.06874234554110721,-0.06966205000123693,-0.04476986435635913,-0.006710009700384242,-0.024091565610505607,-0.0017203008291276582,-0.014258008159010977,-0.03911671361137193,-0.07154445828914234,0.0
Au,752,0.004731168645794976,-0.004791337809976141,0.011962089395159149,-0.01135739755490906,-0.003414368501272906,0.010144347349061745,-0.0013560736001171786,0.0010565033674371635,0.0021312041884713503,0.0007524906580534556,-0.0014058017017538026,0.010645233904056027,0.032255343696884056,0.0004040544642510979,0.0053505039213134434,0.001330923805006857,0.0008520648977701012,0.003055464396967194,0.002088314098668398,0.0003959082825994013,-0.003434616742456052,-0.053955731610432975,0.037633634269373675,-0.00159267590151558,0.01912539275345016,0.08530536753659888,0.0010051087339033803,0.012141068837931293,0.00783201493241879,0.19663168568033104,0.27605888011548524,0.3337392287053899,0.038465147000064676,-0.004954975312306757,0.1431457130674728,0.0020356250631202184,-0.0036956705030063205,0.25650426565308027,0.46403498149565503,0.0
Zn,854,-0.007031091162514983,0.07271224829241188,-0.043068117914435634,-0.030311511294540124,-0.001721005574641411,0.001945941056112537,-0.011934970471139532,0.006049816341761423,0.001222498345623704,-0.002967461281655737,-0.000787562783112319,0.018739295994857914,0.05020341698810146,-0.0036893504980584175,-0.018913426207638657,0.004225684224803538,0.011420183179935749,-0.005223281136185384,0.0010617686691678425,0.0015258652341552125,-0.002345122956256,0.006762741756147068,-0.014805564178960914,-0.0005806840686310665,0.06735004406392012,-0.0020953792235270247,0.002147543135233494,0.012229361816990527,-0.13524366215679282,-0.028199373349004214,-0.03358910246459265,-0.06241401301315308,-0.08394257372628372,-0.0010568168754323786,-0.011846515475508931,0.0038385490503809153,-0.004460940910325408,-0.03675832841967994,-0.0669149479800735,0.0
Ni,861,0.011426856822636127,0.044299351548767255,-0.0268175452400896,-0.012188040852829582,0.006338392989644642,-0.011553779877761928,0.0005912140390110155,-0.0009640790346076729,0.006695332850544981,-0.003690109437617012,0.0038450318845466326,-0.006666275590079246,-0.007340765555065129,-0.0026510287387522024,0.01832678281520426,-0.0011541543244490955,0.00820149284967851,-0.01082326624262379,0.0014745034845405104,-0.0025336681379229354,-0.018260645765695336,-0.034779219167720136,0.017444379427288857,-0.001534442094428985,0.03258539794519265,-0.0036351134234357233,0.0006017640296098673,0.045235299931424236,0.06413811692608706,-0.008994542597344416,-0.014989327389510901,0.016178830774031306,0.07691726131511127,-0.013378015684493129,-0.010624973124279248,0.004467655750401707,-0.007214910684182169,-0.03189918388561831,-0.058873865715278216,0.0
Au,798,0.0044679057500278865,-0.020941087579730906,0.013430141628027368,0.03309812108412965,-0.0037949035666887372,0.006836757013463357,-0.004990168127480088,-0.00258050952312071,0.001066530833360775,0.0023824479323695555,0.0014293070229334408,0.014801997498635519,-0.004109991427424717,-0.0012276109325179744,-0.00526658751501103,0.0004745302992522924,0.0020106543494965603,-1.4612938317443723e-05,2.003873079205265e-05,-0.0016865352072988789,-0.0025243608965538206,-0.05638761172118139,-0.0015646396341198496,-0.0019446904646571608,0.012884132556313575,0.09325582710170421,0.00039569240354139605,0.011541693934563653,0.006488479356236234,0.2077288721215073,0.29166520667845125,0.3522587043180151,0.030282068350064827,-0.009270503405542146,0.15241223761905515,0.0011825458869501333,-0.0023336649515713994,0.2667891738719264,0.48694433987009167,0.0
Sn,25,0.009172528699242467,0.01566638626104841,-0.058172228635143736,-0.01587537306610387,0.007535313179791104,0.00711430126745409,-0.031665262115979295,0.00120122301822387,-0.0015965764833923445,0.0008888573851360456,0.00918966652773284,0.003008957341520835,0.025303120112975166,0.013410395441580444,-0.005294743063189449,0.001973954845169259,0.0019568167577803655,-0.001870386931507817,-0.007489120295631816,-0.0001765452928245033,-0.006889400719467411,0.030767213452485346,0.05815177991679557,-0.0031626354332936735,0.03336187832491444,0.009850292585222565,0.00017895819538565324,0.0586838661632354,0.06715309083242424,0.020574805857446112,-0.010140363539389715,0.014894023481334926,0.08394035894820842,-0.0001912784962035764,-0.016612596333641105,0.0023285969389192757,-0.0040184882484846085,-0.03170412149658883,-0.05675279881915209,0.0
Ni,715,-0.002141483305068066,0.03591208851060736,-0.01705651671718747,-0.010523999972216274,-0.006535627732731818,0.005076930747862023,-0.010607258266535927,-0.00465802016657122,0.01695083169786407,0.0009453061564967246,0.006255324548261471,0.0189756701454521,-0.010113854338675657,0.0021714765950809865,-0.027532315924713904,-0.0037499280207289334,-0.0016258773021363294,0.038076719175113606,0.0018825261099649916,0.01415327017908404,0.02637504601066508,0.02793105739564228,0.07279010082672983,0.0014972180170384805,0.077801851481932,-0.0024679300991519867,0.001619264678484019,0.04423152186494506,0.07898960374310335,-0.014357677087337133,-0.01768390151851826,0.004589130856832656,0.05798997542334481,-0.00632107528822055,-0.011440834623528743,0.004363152919899129,-0.006057772411788708,-0.02835138483577181,-0.05381186389498202,0.0
